"ID","Cluster","Silo","D0","D3","D5","D7","D9","D11","D13","Gene.names"
"CHOYP_CALMB.1.1.m.41570",1,"3",0.6552,0.1,0.1,0.1,0.1,0.7206,0.1,"None"
"CHOYP_CALRL.2.3.m.42463",1,"9",0.1,2.97675,1.65675,0.1,3.0505,1.62485,0.1,"crhr1 crf1"
"CHOYP_CALRL.2.3.m.42463",1,"3",0.1,0.1,0.1,1.54985,0.1,0.1,1.9631,"crhr1 crf1"
"CHOYP_CALUB.1.2.m.57842",1,"9",6.91535,8.82045,7.55575,25.19045,18.28465,9.52115,10.32095,"None"
"CHOYP_CALUB.1.2.m.57842",1,"3",6.91535,23.34985,13.48335,8.7308,5.3084,26.32575,11.4888,"None"
"CHOYP_CALUB.2.2.m.58007",1,"9",64.5503,77.78475,87.6708,72.08955,89.86575,138.40425,118.6688,"CALU"
"CHOYP_CALUB.2.2.m.58007",1,"3",64.5503,90.03925,60.94795,65.8175,75.078,94.32625,85.7369,"CALU"
"CHOYP_CALX.1.1.m.12010",1,"3",11.50535,12.78215,3.43495,10.01755,7.24635,8.67165,10.567,"CANX"
"CHOYP_CALX.1.1.m.12010",1,"9",11.50535,7.20185,10.6815,13.9447,8.41815,6.8175,7.0215,"CANX"
"CHOYP_CAMK4.1.1.m.30431",1,"9",25.67295,8.16265,7.10505,7.7884,3.45375,7.0783,8.0247,"CAMK4 CAMK CAMK-GR CAMKIV"
"CHOYP_CAMK4.1.1.m.30431",1,"3",25.67295,10.83285,9.3899,4.88375,4.97925,5.27655,4.3182,"CAMK4 CAMK CAMK-GR CAMKIV"
"CHOYP_CAN5.1.1.m.42242",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"CAPN5 NCL3"
"CHOYP_CAN5.1.1.m.42242",1,"3",0.1,0.87665,0.1,0.1,0.1,0.1,0.1,"CAPN5 NCL3"
"CHOYP_CAN5.1.1.m.42243",1,"3",29.67155,43.42505,27.7319,13.4574,5.706,8.37365,16.053,"ABAT GABAT"
"CHOYP_CAN5.1.1.m.42243",1,"9",29.67155,23.4714,8.5361,3.99195,10.44435,14.51295,20.7672,"ABAT GABAT"
"CHOYP_CAN8.1.2.m.21091",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"CAPN7"
"CHOYP_CAN8.1.2.m.21091",1,"3",0.1,0.1,0.1,0.1,0.71095,0.1,0.1,"CAPN7"
"CHOYP_CAOG_00801.1.2.m.1579",1,"9",29.94165,17.7766,10.8911,18.1553,13.19785,16.5521,24.9416,""
"CHOYP_CAOG_00801.1.2.m.1579",1,"3",29.94165,19.24505,16.9822,20.4646,15.30345,13.56835,6.62565,""
"CHOYP_CAOG_01182.1.1.m.8019",1,"9",3.18345,0.1,0.1,0.1,0.1,0.1,0.1,"Tdpoz3"
"CHOYP_CAOG_01182.1.1.m.8019",1,"3",3.18345,1.58755,0.1,0.1,0.1,0.1,0.1,"Tdpoz3"
"CHOYP_CAOG_01521.1.1.m.28103",1,"3",138.4502,137.22085,146.0132,120.963,166.4163,180.9878,168.102,""
"CHOYP_CAOG_01521.1.1.m.28103",1,"9",138.4502,128.7639,143.52305,182.1894,179.9014,165.79095,169.6477,""
"CHOYP_CAOG_02976.1.2.m.41292",1,"3",29.43135,25.02195,21.8609,28.1934,24.8522,22.75525,36.7825,"pip"
"CHOYP_CAOG_02976.1.2.m.41292",1,"9",29.43135,26.4412,28.39915,37.80635,18.31195,24.7838,27.6623,"pip"
"CHOYP_CAOG_02976.2.2.m.56777",1,"3",14.96875,23.9016,11.4301,12.08465,23.7394,14.67145,0.1,"PIP At2g14260 T1O16.15"
"CHOYP_CAOG_02976.2.2.m.56777",1,"9",14.96875,8.4371,17.9688,0.1,7.02595,11.08765,11.46695,"PIP At2g14260 T1O16.15"
"CHOYP_CAOG_03463.1.1.m.16746",1,"9",3.60165,6.1087,7.9577,10.1929,7.6166,9.28265,13.16965,"Lrig3 Kiaa3016"
"CHOYP_CAOG_03463.1.1.m.16746",1,"3",3.60165,2.3596,6.9966,7.4029,7.4526,10.4473,11.16555,"Lrig3 Kiaa3016"
"CHOYP_CAOG_04006.1.1.m.5403",1,"3",15.5595,20.98865,24.16055,12.64105,14.4223,23.7096,22.7176,"tdh TK0916"
"CHOYP_CAOG_04006.1.1.m.5403",1,"9",15.5595,19.0049,13.6771,15.11395,16.4602,18.84775,9.3115,"tdh TK0916"
"CHOYP_CAOG_04643.2.2.m.50992",1,"3",3.7345,3.59825,4.34695,3.82315,3.84995,3.2565,3.96245,"None"
"CHOYP_CAOG_04643.2.2.m.50992",1,"9",3.7345,4.55695,2.47205,2.7115,3.15735,0.1,2.9619,"None"
"CHOYP_CAOG_04686.2.2.m.28117",1,"3",0.1,0.1,0.1,0.1,2.1312,0.1,2.78095,"None"
"CHOYP_CAOG_04686.2.2.m.28117",1,"9",0.1,0.1,2.28155,2.5349,2.2219,0.1,8.2607,"None"
"CHOYP_CAOG_05733.1.2.m.29878",1,"9",0.1,0.1,3.0217,0.1,0.1,0.1,0.1,"None"
"CHOYP_CAOG_05733.1.2.m.29878",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_CAP.1.2.m.22123",1,"9",0.1,0.1,1.3191,0.1,1.29135,0.1,1.23095,"CAP"
"CHOYP_CAP.1.2.m.22123",1,"3",0.1,0.1,2.273,1.26765,1.2741,1.30975,3.10975,"CAP"
"CHOYP_CAPLA.1.2.m.51979",1,"9",29.70825,33.22985,31.0699,25.2484,31.39655,35.9466,31.0559,"Pka-C1 CdkA DC0 CG4379"
"CHOYP_CAPLA.1.2.m.51979",1,"3",29.70825,25.7483,33.1668,28.76205,29.0309,24.3145,29.5778,"Pka-C1 CdkA DC0 CG4379"
"CHOYP_CAPSLB.1.1.m.58887",1,"9",31.89655,37.56955,40.6261,36.68075,37.25805,31.46775,35.17655,"Capsl"
"CHOYP_CAPSLB.1.1.m.58887",1,"3",31.89655,32.3462,34.2305,34.25515,29.42075,32.99915,44.5725,"Capsl"
"CHOYP_CAPZB.1.1.m.5762",1,"3",60.71115,62.8793,66.25675,57.2658,56.1618,54.63735,66.4946,"Capzb"
"CHOYP_CAPZB.1.1.m.5762",1,"9",60.71115,61.77575,56.7403,47.8323,54.5576,60.34055,49.86695,"Capzb"
"CHOYP_CARNS1.1.6.m.2227",1,"9",0.1,0.1,0.67075,0.7481,0.6572,0.6873,0.61505,"CARNS1 ATPGD1 KIAA1394"
"CHOYP_CARNS1.1.6.m.2227",1,"3",0.1,0.60055,0.1,1.1968,0.1,0.6662,1.5211,"CARNS1 ATPGD1 KIAA1394"
"CHOYP_CARNS1.2.6.m.3531",1,"9",2.1067,2.13125,0.1,0.1,0.1,0.1,2.07365,"ALKBH7 ABH7 SPATA11 UNQ6002/PRO34564"
"CHOYP_CARNS1.2.6.m.3531",1,"3",2.1067,0.1,2.0671,2.18315,2.1944,0.1,0.1,"ALKBH7 ABH7 SPATA11 UNQ6002/PRO34564"
"CHOYP_CARNS1.4.6.m.40244",1,"9",3.5252,0.64655,0.1,0.1,0.1,0.1,0.1,"bacD"
"CHOYP_CARNS1.4.6.m.40244",1,"3",3.5252,11.3343,2.8758,0.1,0.1,0.1,0.1,"bacD"
"CHOYP_CARNS1.5.6.m.63614",1,"9",0.5407,0.54905,0.1,0.1,0.1,0.1,0.1,"Rere Atr2 Kiaa0458"
"CHOYP_CARNS1.5.6.m.63614",1,"3",0.5407,0.1,0.5337,0.1,0.5642,0.59375,0.1,"Rere Atr2 Kiaa0458"
"CHOYP_CASP10.4.7.m.45631",1,"3",3.41925,3.2945,0.1,0.1,0.1,0.1,2.3224,"None"
"CHOYP_CASP10.4.7.m.45631",1,"9",3.41925,0.1,0.1,0.1,0.1,0.1,1.73635,"None"
"CHOYP_CASP10.5.7.m.49889",1,"3",9.667,8.38525,5.65365,2.9405,5.9625,5.25685,5.134,"None"
"CHOYP_CASP10.5.7.m.49889",1,"9",9.667,3.934,5.29635,7.034,3.0639,7.44815,5.7852,"None"
"CHOYP_CASP2.5.5.m.35953",1,"3",5.3261,1.32095,5.10755,1.36705,1.3798,2.86975,0.1,"Casp2 Ich1 Nedd-2 Nedd2"
"CHOYP_CASP2.5.5.m.35953",1,"9",5.3261,0.1,1.47585,3.2569,1.44465,2.90025,1.3478,"Casp2 Ich1 Nedd-2 Nedd2"
"CHOYP_CASP3.1.3.m.23354",1,"3",9.63335,9.28195,9.34905,4.87155,0.1,0.1,0.1,"None"
"CHOYP_CASP3.1.3.m.23354",1,"9",9.63335,9.80075,0.1,0.1,5.15565,5.40885,9.6084,"None"
"CHOYP_CASP3.2.3.m.24896",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_CASP3.2.3.m.24896",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,1.82895,"None"
"CHOYP_CASP7.11.23.m.26574",1,"9",1.86755,0.1,0.1,0.1,0.1,0.1,0.1,"Casp7 Lice2 Mch3"
"CHOYP_CASP7.11.23.m.26574",1,"3",1.86755,1.81005,0.1,0.1,11.09955,0.1,0.1,"Casp7 Lice2 Mch3"
"CHOYP_CASP7.16.23.m.50828",1,"3",3.00375,2.8817,0.1,0.1,0.1,0.1,3.9576,"None"
"CHOYP_CASP7.16.23.m.50828",1,"9",3.00375,0.1,3.243,0.1,0.1,3.328,0.1,"None"
"CHOYP_CASP7.17.23.m.52767",1,"9",13.0738,13.31205,7.3372,18.5257,6.9504,4.9025,13.0508,"None"
"CHOYP_CASP7.17.23.m.52767",1,"3",13.0738,14.69265,10.5544,15.5344,15.65495,7.2816,14.4805,"None"
"CHOYP_CASP7.18.23.m.52787",1,"9",4.7042,7.17205,6.5143,9.97645,5.01165,2.66685,7.0121,"None"
"CHOYP_CASP7.18.23.m.52787",1,"3",4.7042,5.67435,5.72165,8.42295,12.1709,7.7648,9.3653,"None"
"CHOYP_CASP7.2.23.m.5415",1,"3",2.69435,0.1,2.6434,0.1,0.1,0.1,0.1,"None"
"CHOYP_CASP7.2.23.m.5415",1,"9",2.69435,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_CASP7.21.23.m.63852",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_CASP7.21.23.m.63852",1,"3",0.1,4.11385,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_CASP7.22.23.m.66704",1,"3",23.6828,21.0587,21.1736,20.48695,24.3816,25.85905,24.18695,"CASP7 MCH3"
"CHOYP_CASP7.22.23.m.66704",1,"9",23.6828,22.22395,18.10115,24.29575,26.97265,16.06595,29.03795,"CASP7 MCH3"
"CHOYP_CASP7.5.23.m.12847",1,"3",1.6562,0.1,1.6332,1.66185,0.1,1.82985,2.18555,"None"
"CHOYP_CASP7.5.23.m.12847",1,"9",1.6562,0.1,0.1,0.1,0.1,0.1,1.6738,"None"
"CHOYP_CASP7.8.23.m.23670",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,3.69555,"None"
"CHOYP_CASP7.8.23.m.23670",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,2.5124,"None"
"CHOYP_CASP7.9.23.m.25523",1,"9",4.69695,4.7793,12.60815,16.89155,0.1,0.1,4.72435,"None"
"CHOYP_CASP7.9.23.m.25523",1,"3",4.69695,9.005,4.6075,7.00995,4.89515,0.1,12.3155,"None"
"CHOYP_CAT.1.1.m.57038",1,"9",30.2925,55.02095,54.61655,65.626,45.7458,44.0848,59.3369,"CAT"
"CHOYP_CAT.1.1.m.57038",1,"3",30.2925,32.31195,52.44225,60.69495,55.6073,51.8165,53.165,"CAT"
"CHOYP_CATA.1.3.m.11120",1,"3",25.49135,26.18615,49.46985,50.24645,54.11775,74.32065,0.1,"None"
"CHOYP_CATA.1.3.m.11120",1,"9",25.49135,50.15585,65.4208,35.1209,64.6508,75.0147,57.69585,"None"
"CHOYP_CATA.2.3.m.18454",1,"9",8.44265,17.19925,29.1912,34.20235,26.84785,12.4276,25.2425,"None"
"CHOYP_CATA.2.3.m.18454",1,"3",8.44265,9.5029,19.15015,30.1747,27.5048,22.86845,7.4855,"None"
"CHOYP_CATA.3.3.m.21642",1,"3",0.1,0.1,31.19375,31.68345,34.1246,46.8637,68.2655,""
"CHOYP_CATA.3.3.m.21642",1,"9",0.1,13.09295,23.3509,23.311,41.90195,3.55915,15.9025,""
"CHOYP_CATB.1.2.m.5440",1,"9",247.83465,237.2437,156.656,161.0039,184.9553,192.8249,153.3784,"CTSB"
"CHOYP_CATB.1.2.m.5440",2,"3",247.83465,255.9161,212.4263,148.92775,135.00225,204.8425,176.3398,"CTSB"
"CHOYP_CATL1.1.1.m.56906",1,"9",15.24125,18.962,7.44505,4.1085,5.37775,11.20195,6.7582,"None"
"CHOYP_CATL1.1.1.m.56906",1,"3",15.24125,11.42915,13.0654,6.9139,0.1,5.5169,2.2966,"None"
"CHOYP_CATS.1.1.m.45218",1,"3",34.83975,35.14655,33.82055,27.1402,18.8393,30.7708,39.63485,"CTSV CATL2 CTSL2 CTSU UNQ268/PRO305"
"CHOYP_CATS.1.1.m.45218",1,"9",34.83975,26.9961,16.4253,12.06725,31.5555,29.24575,11.5973,"CTSV CATL2 CTSL2 CTSU UNQ268/PRO305"
"CHOYP_CB044.1.1.m.53539",1,"3",0.1,0.69155,1.2891,0.71485,0.74425,0.78415,0.93085,"wdcp si:dkeyp-115a10.2 zgc:103511"
"CHOYP_CB044.1.1.m.53539",1,"9",0.1,1.4053,1.5296,0.1,0.7505,0.7751,1.98,"wdcp si:dkeyp-115a10.2 zgc:103511"
"CHOYP_CBG09799.1.1.m.44038",1,"3",0.1,0.1,1.1305,1.223,0.1,1.297,0.1,"None"
"CHOYP_CBG09799.1.1.m.44038",1,"9",0.1,1.201,1.27255,0.1,0.1,0.1,0.1,"None"
"CHOYP_CBG11254.1.1.m.9107",1,"9",10.86115,27.5958,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_CBG11254.1.1.m.9107",1,"3",10.86115,36.69345,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_CBG11292.1.1.m.12957",1,"9",2.50075,5.08845,2.7478,4.5416,0.1,1.4411,4.9886,""
"CHOYP_CBG11292.1.1.m.12957",1,"3",2.50075,2.4095,3.62455,2.55175,2.57075,0.1,3.3203,""
"CHOYP_CBG18730.1.1.m.2611",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,1.05465,"Megf10"
"CHOYP_CBG18730.1.1.m.2611",1,"3",0.1,1.0075,0.1,0.1,3.0552,1.1217,0.1,"Megf10"
"CHOYP_CBG20816.1.1.m.49333",1,"9",0.1,0.1,0.1,0.1,1.2081,0.1,0.1,"None"
"CHOYP_CBG20816.1.1.m.49333",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_CBG22657.2.2.m.28802",1,"9",0.1,4.00385,0.1,0.1,2.12545,0.1,0.1,"sdrI"
"CHOYP_CBG22657.2.2.m.28802",1,"3",0.1,0.1,2.877,4.0157,4.0116,0.1,0.1,"sdrI"
"CHOYP_CBLN3.1.2.m.29253",1,"9",0.97395,3.76955,6.13465,3.3755,1.95885,0.1,0.9637,""
"CHOYP_CBLN3.1.2.m.29253",1,"3",0.97395,4.4647,9.03665,12.3051,5.71325,4.0132,3.68815,""
"CHOYP_CBP.2.4.m.11401",1,"9",2.4419,1.24475,1.33985,1.48435,1.5515,1.08325,1.45815,"cbp-1 R10E11.1"
"CHOYP_CBP.2.4.m.11401",1,"3",2.4419,1.17755,0.7089,1.49725,2.00275,1.6002,0.97445,"cbp-1 R10E11.1"
"CHOYP_CBPC1.1.1.m.30713",1,"9",1.7796,5.4309,3.9319,2.8729,3.76335,3.90135,1.1843,"SART3"
"CHOYP_CBPC1.1.1.m.30713",1,"3",1.7796,2.29105,5.16295,1.8289,3.66185,5.83585,2.3639,"SART3"
"CHOYP_CBPQ.1.1.m.58629",1,"3",1.19495,1.1532,1.14385,0.1,1.2043,0.1,0.1,"cpq pgcp"
"CHOYP_CBPQ.1.1.m.58629",1,"9",1.19495,0.1,0.1,0.1,0.1,0.1,1.17655,"cpq pgcp"
"CHOYP_CBS.2.2.m.65898",1,"3",33.07505,37.8428,34.1523,28.4914,22.36285,25.96695,48.0281,"Cbs"
"CHOYP_CBS.2.2.m.65898",1,"9",33.07505,31.5416,37.58085,31.36225,27.315,27.35755,39.21415,"Cbs"
"CHOYP_CBWD1.1.1.m.6825",1,"3",1.57975,0.1,2.96185,0.1,1.59225,0.1,0.1,"CBWD2"
"CHOYP_CBWD1.1.1.m.6825",1,"9",1.57975,1.6069,0.1,0.1,0.1,0.1,0.1,"CBWD2"
"CHOYP_CBX1.1.4.m.5390",1,"3",94.47955,44.63845,89.53945,80.82945,70.23745,48.64315,128.4242,"None"
"CHOYP_CBX1.1.4.m.5390",1,"9",94.47955,98.422,41.67195,106.70495,83.70495,80.06145,76.90325,"None"
"CHOYP_CBX1.3.4.m.27106",1,"3",0.1,0.1,0.1,0.1,31.97095,0.1,0.1,"Cbx3"
"CHOYP_CBX1.3.4.m.27106",1,"9",0.1,0.1,0.1,0.1,38.48655,37.18335,0.1,"Cbx3"
"CHOYP_CC136.1.1.m.64302",1,"3",2.148,2.8048,4.98185,3.7754,15.35785,0.1,0.1,"EWSR1 EWS"
"CHOYP_CC136.1.1.m.64302",1,"9",2.148,0.1,0.1,5.2897,0.1,0.1,5.04255,"EWSR1 EWS"
"CHOYP_CC171.1.1.m.55237",1,"3",0.84845,0.4366,0.43335,0.85125,0.82285,0.1,0.1,"Ccdc171"
"CHOYP_CC171.1.1.m.55237",1,"9",0.84845,0.45835,0.91745,0.1,0.1,0.88225,1.202,"Ccdc171"
"CHOYP_CC1G_13336.1.3.m.23079",1,"3",45.7816,72.25195,64.67035,67.99515,68.64545,77.27405,77.4154,"cox12 SPCC1442.08c"
"CHOYP_CC1G_13336.1.3.m.23079",1,"9",45.7816,84.7675,50.5264,70.7101,92.5105,13.81415,58.15615,"cox12 SPCC1442.08c"
"CHOYP_CCAR1.1.1.m.25430",1,"3",3.0239,3.3976,2.94505,2.5789,1.56165,2.75325,0.71785,"ccar1"
"CHOYP_CCAR1.1.1.m.25430",1,"9",3.0239,4.60935,0.6109,1.22135,2.1298,1.67025,1.5012,"ccar1"
"CHOYP_CCBL1.1.1.m.30637",1,"3",8.68445,15.54755,2.42905,2.53645,2.55345,2.7956,0.1,"kyat3 ccbl2 kat3 zgc:63929"
"CHOYP_CCBL1.1.1.m.30637",1,"9",8.68445,1.30995,0.1,0.1,2.68295,0.1,0.1,"kyat3 ccbl2 kat3 zgc:63929"
"CHOYP_CCD22.1.1.m.6639",1,"3",5.1725,6.6422,4.17575,4.3852,5.3515,4.6663,2.2911,"v1g180167"
"CHOYP_CCD22.1.1.m.6639",1,"9",5.1725,2.63085,4.7011,6.278,8.2129,6.6297,5.1634,"v1g180167"
"CHOYP_CCD43.1.1.m.63636",1,"9",2.5277,2.5699,5.4586,0.1,2.6699,0.1,0.1,"ccdc43 zgc:66277"
"CHOYP_CCD43.1.1.m.63636",1,"3",2.5277,2.43725,4.8213,5.06915,5.1069,5.4177,3.3516,"ccdc43 zgc:66277"
"CHOYP_CCD53.1.1.m.6684",1,"9",5.27545,0.1,5.76695,9.6121,5.6419,2.9846,0.1,"washc3 ccdc53 Ch211-234f20.5 zgc:55718"
"CHOYP_CCD53.1.1.m.6684",1,"3",5.27545,2.5979,0.1,0.1,2.7159,2.8875,3.556,"washc3 ccdc53 Ch211-234f20.5 zgc:55718"
"CHOYP_CCD73.1.2.m.21485",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,6.2079,"wech dpld CG42396"
"CHOYP_CCD73.1.2.m.21485",1,"3",0.1,1.249,2.43975,1.2988,1.35405,0.1,0.1,"wech dpld CG42396"
"CHOYP_CCDC146.1.1.m.11347",1,"3",1.72775,0.1,0.1,0.1,0.1,0.1,0.1,"CCDC146 KIAA1505"
"CHOYP_CCDC146.1.1.m.11347",1,"9",1.72775,0.1,0.1,0.1,0.1,0.1,0.1,"CCDC146 KIAA1505"
"CHOYP_CCDC150.1.1.m.58800",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"CCDC150"
"CHOYP_CCDC150.1.1.m.58800",1,"9",0.1,0.5747,0.6105,0.1,0.1,0.1,0.1,"CCDC150"
"CHOYP_CCDC6.1.1.m.13918",1,"9",1.5393,4.59395,4.94405,1.86955,3.15735,8.2123,4.45105,"CCDC6 D10S170 TST1"
"CHOYP_CCDC6.1.1.m.13918",1,"3",1.5393,0.1,2.898,4.59935,9.1057,4.9068,0.1,"CCDC6 D10S170 TST1"
"CHOYP_CCHCR1.1.1.m.59142",1,"3",3.53945,3.4103,5.27,1.8215,3.63845,2.00615,0.1,"afmid zgc:112472"
"CHOYP_CCHCR1.1.1.m.59142",1,"9",3.53945,3.6009,0.1,0.1,3.7424,2.0189,1.8346,"afmid zgc:112472"
"CHOYP_CCHL.2.2.m.66608",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"HCCS RCJMB04_37l21"
"CHOYP_CCHL.2.2.m.66608",1,"3",0.1,0.1,0.1,2.0024,0.1,0.1,0.1,"HCCS RCJMB04_37l21"
"CHOYP_CCKAR.4.6.m.43964",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"cckar"
"CHOYP_CCKAR.4.6.m.43964",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,1.855,"cckar"
"CHOYP_CCNB.2.2.m.16936",1,"9",1.1833,0.1,0.1,0.1,0.1,0.1,0.1,"Ctdspl2"
"CHOYP_CCNB.2.2.m.16936",1,"3",1.1833,1.14195,0.1,0.1,0.1,0.1,0.1,"Ctdspl2"
"CHOYP_CCNL1.1.2.m.9018",1,"9",1.2357,1.25585,0.1,1.4986,0.1,0.1,0.1,"ccnl1"
"CHOYP_CCNL1.1.2.m.9018",1,"3",1.2357,0.1,0.1,1.23985,0.1,0.1,0.1,"ccnl1"
"CHOYP_CD033.1.1.m.25350",1,"3",0.1,0.1,2.8429,0.1,0.1,3.18985,0.1,"D3Ertd751e"
"CHOYP_CD033.1.1.m.25350",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"D3Ertd751e"
"CHOYP_CD109.1.2.m.7033",1,"3",39.8575,36.9695,39.40985,41.0653,35.3069,35.32605,37.5873,"CD109 CPAMD7"
"CHOYP_CD109.1.2.m.7033",1,"9",39.8575,43.19935,46.2792,38.8368,37.0262,38.97625,36.74575,"CD109 CPAMD7"
"CHOYP_CD11B.1.1.m.51509",1,"9",0.7141,0.72925,0.79155,3.2216,0.7557,0.77685,0.1,"CDK11B CDC2L1 CDK11 PITSLREA PK58"
"CHOYP_CD11B.1.1.m.51509",1,"3",0.7141,0.68985,0.7046,1.4345,1.3688,0.1,0.93495,"CDK11B CDC2L1 CDK11 PITSLREA PK58"
"CHOYP_CD36_40650.1.1.m.47015",1,"9",4.49875,1.52305,3.28995,4.53435,2.3764,2.46725,3.74125,"Fyb"
"CHOYP_CD36_40650.1.1.m.47015",1,"3",4.49875,2.88855,2.1889,0.7993,0.80655,3.26525,4.97035,"Fyb"
"CHOYP_CDC14A.1.1.m.18068",1,"3",3.03555,0.1,0.1,2.02585,1.0876,2.1651,1.36945,"CDC14A"
"CHOYP_CDC14A.1.1.m.18068",1,"9",3.03555,0.1,1.1557,0.1,1.097,0.1,2.9813,"CDC14A"
"CHOYP_CDC23.1.1.m.6463",1,"3",0.1,0.9584,0.1,0.1,1.033,0.1,0.1,"CDC23 ANAPC8"
"CHOYP_CDC23.1.1.m.6463",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"CDC23 ANAPC8"
"CHOYP_CDC42.1.11.m.324",1,"3",78.41885,85.0399,87.97845,85.12655,90.6191,93.66005,110.64235,"None"
"CHOYP_CDC42.1.11.m.324",1,"9",78.41885,97.25575,99.68035,92.09825,106.2474,102.70235,105.0915,"None"
"CHOYP_CDC42.11.11.m.60002",1,"9",2.09155,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_CDC42.11.11.m.60002",1,"3",2.09155,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_CDC42.11.11.m.60004",1,"9",34.63445,8.797,19.0198,14.0291,15.26,15.9286,20.11085,"Cdc42 GA11680"
"CHOYP_CDC42.11.11.m.60004",1,"3",34.63445,33.35695,13.96255,17.77465,8.79755,12.49945,11.4956,"Cdc42 GA11680"
"CHOYP_CDC5L.1.1.m.25107",1,"9",16.68015,14.8507,9.16385,9.26715,8.08905,7.66,9.70485,"Cdc5l Pcdc5rp"
"CHOYP_CDC5L.1.1.m.25107",1,"3",16.68015,15.4037,12.84195,12.7651,14.28905,11.3587,9.22975,"Cdc5l Pcdc5rp"
"CHOYP_CDC73.1.1.m.36157",1,"3",1.0945,4.0305,0.1,1.09815,1.1083,0.1,0.1,"CDC73 RCJMB04_5j4"
"CHOYP_CDC73.1.1.m.36157",1,"9",1.0945,2.1306,1.2163,3.8033,1.1599,1.21495,1.10595,"CDC73 RCJMB04_5j4"
"CHOYP_CDK13.1.1.m.59965",1,"3",1.37745,4.25265,4.27225,3.5858,2.27625,2.40015,3.51475,"CDK12 CRK7 CRKRS KIAA0904"
"CHOYP_CDK13.1.1.m.59965",1,"9",1.37745,4.0375,1.95315,1.6084,2.32995,2.92795,1.3255,"CDK12 CRK7 CRKRS KIAA0904"
"CHOYP_CDK5.1.1.m.25495",1,"9",3.5969,3.65935,2.0532,0.1,1.9563,0.1,3.58755,"Cdk5 Cdkn5 Crk6"
"CHOYP_CDK5.1.1.m.25495",1,"3",3.5969,3.46565,3.49495,1.85025,1.92985,2.0379,0.1,"Cdk5 Cdkn5 Crk6"
"CHOYP_CDO1.1.4.m.26663",1,"3",0.1,0.1,0.1,0.1,0.1,2.82045,3.3741,"CDO1"
"CHOYP_CDO1.1.4.m.26663",1,"9",0.1,0.1,0.1,0.1,0.1,2.83855,4.99985,"CDO1"
"CHOYP_CDPK5.1.1.m.6214",2,"9",116.35095,259.21375,240.36805,191.3649,342.59325,351.29995,298.463,"cal-1 cmd-1 C13C12.1"
"CHOYP_CDPK5.1.1.m.6214",23,"3",116.35095,157.4112,338.81155,341.3615,204.79915,317.1796,253.7249,"cal-1 cmd-1 C13C12.1"
"CHOYP_CDPKM.1.1.m.58179",1,"3",19.3581,18.67065,18.8455,51.90815,15.9278,21.0641,82.2763,"CMD1"
"CHOYP_CDPKM.1.1.m.58179",1,"9",19.3581,19.6931,29.8516,18.83625,45.0023,21.30605,50.35375,"CMD1"
"CHOYP_CE112.1.2.m.11508",1,"9",0.1,1.79075,1.2881,0.1,1.23955,1.9442,0.1,"CEP112 CCDC46"
"CHOYP_CE112.1.2.m.11508",1,"3",0.1,0.1,2.27545,0.1,1.2754,0.6979,0.1,"CEP112 CCDC46"
"CHOYP_CE120.1.2.m.19214",1,"9",1.1334,1.10495,1.25975,0.1,0.1,0.6429,0.59765,"CEP120 CCDC100"
"CHOYP_CE120.1.2.m.19214",1,"3",1.1334,1.04645,1.5742,1.1793,0.61765,0.1,0.1,"CEP120 CCDC100"
"CHOYP_CEBPZ.1.1.m.12869",1,"9",9.04025,8.77565,7.23655,5.48405,6.08285,3.6317,5.3236,"Cebpz Cbf2 Cebpa-rs1"
"CHOYP_CEBPZ.1.1.m.12869",1,"3",9.04025,7.1287,8.79435,8.35405,8.90625,6.24945,5.4534,"Cebpz Cbf2 Cebpa-rs1"
"CHOYP_CECR2.2.3.m.13613",1,"9",0.1,0.89535,0.37645,1.0645,0.1,0.646,0.58465,"CECR2 KIAA1740"
