"","fc3","fc5","fc7","fc9","fc11","fc13"
"CHOYP_BRAFLDRAFT_266349.1.1|m.9217",-8.65435622784816,-8.91596131434785,-7.84844415893229,-5.85867015024254,-6.22096483010333,-8.03461521177178
"CHOYP_MYS.4.7|m.18188",-35.4505311049522,-35.7107016673909,-34.4301616516982,-37.5857994990807,-40.7881904758614,-40.5988571829783
"CHOYP_MYS.7.7|m.44342",-35.5919245556804,-35.293340710646,-38.8589097400343,-45.8395223469451,-43.2231635168372,-39.7402407653305
"CHOYP_MYS.7.7|m.44341",-27.465648372809,-24.7633854474689,-24.3016540708061,-26.017639072651,-28.2694606974657,-31.8920743750516
"CHOYP_MYS.2.7|m.2070",-4.9264559365514,-4.73846303836888,-3.83549706152858,-4.45206216595063,-4.53893895250619,-4.15960561987557
"CHOYP_MYS.1.7|m.433",-5.98872970504654,-6.95277393929903,-9.35963200241096,-6.1917658265264,-9.89703744901404,-6.78487782028595
"CHOYP_MLE.1.9|m.15462",-48.6860733735734,-55.5078885238873,-52.1019074254146,-70.5509725419873,-74.6077968809405,-55.2668794744154
"CHOYP_MYS.2.7|m.2075",-13.1626531057557,-16.1876100014806,-12.8674262346784,-12.6111075165325,-14.2405209688278,-10.1114409980356
"CHOYP_RS21.1.4|m.13400",-18.497932248675,-23.7658559979967,-29.5644370186951,-22.5473194617397,-23.3856202821056,-22.9447539048853
"CHOYP_MYSP.1.9|m.1100",-12.3899005539408,-6.01105353016943,-2.73391089589739,-14.0890768951764,-4.43567531226229,-5.77909201269799
"CHOYP_MYSP.1.9|m.1097",-21.1722891079287,-61.9594721098675,-8.83784589572228,-71.4982625084603,-65.2347251130046,-113.3464917089
"CHOYP_MYSP.4.9|m.2302",-169.976176959334,-82.522199594221,-181.287160840588,-65.6300476598617,-90.1471063331107,-90.6137879107883
"CHOYP_NACA.2.9|m.11875",-20.0898909210252,-18.6499427763032,-20.5381681128305,-17.8729070438403,-21.183529097367,-14.1070690880602
"CHOYP_NAGLU.2.2|m.60267",-5.36012217385761,-4.2079874468176,-5.97571610782505,-3.38449845992314,-5.2616231638807,-3.92140216936022
"CHOYP_NASP.2.4|m.13404",-9.50194036639787,-9.9767566687359,-2.12851199566402,-10.0797452992963,-6.92797696787368,-8.15895657342399
"CHOYP_NCKP1.1.4|m.24694",-1.67807709067545,-1.89595412554365,-2.1792336275472,-1.26163085480478,-2.20236076627068,-3.97655630478798
"CHOYP_ND1.2.5|m.36938",-16.2362699408665,-17.2062924040118,-14.7128225946313,-18.1239530857378,-18.5480787162769,-17.3917510302229
"CHOYP_ND4.3.5|m.19536",-11.3007195568738,-11.6773439425057,-10.3453593928849,-10.6131933713741,-12.0425411062295,-10.5431345807679
"CHOYP_LOC101175582.1.1|m.59321",-8.47113594000601,-7.83689653751448,-5.67594848150711,-7.06950602508377,-7.77489581564815,-7.30047216686376
"CHOYP_NDUFS4.1.1|m.66417",-11.6011152395002,-9.61952522216446,-10.4587854748686,-12.211899091947,-4.14094219707797,-9.57197548898681
"CHOYP_NEMVEDRAFT_V1G120119.1.2|m.6082",-32.6355538342345,-27.9035201484238,-25.975161301044,-33.4988868824666,-37.7518748937539,-49.3280881944852
"CHOYP_NEMVEDRAFT_V1G157638.1.1|m.31214",-6.06768726223411,-5.80497428399322,-5.24898473755727,-6.68725609994331,-1.58747192055848,-6.02830115835508
"CHOYP_NEMVEDRAFT_V1G164392.1.3|m.46942",-12.323549236204,-15.5731970858284,-14.8726665478305,-17.2132655493831,-16.6669278438904,-18.8112061230995
"CHOYP_NEMVEDRAFT_V1G168076.2.2|m.56942",-5.17259181558131,-3.78622185711226,-4.40084393372537,-4.47681884826535,-3.03036812523355,-2.48462399291988
"CHOYP_NEMVEDRAFT_V1G173323.2.2|m.55211",-14.4536501174334,-15.2920669741443,-13.3626823625526,-13.7716223071079,-14.2550991636994,-10.5866993801204
"CHOYP_NEMVEDRAFT_V1G197314.1.2|m.61420",-1.34267928264623,-1.67759323039584,-2.80044902885552,-3.37179366198525,-3.71957251902023,-3.87099509928791
"CHOYP_NEMVEDRAFT_V1G198897.2.6|m.4748",-4.30216589445081,-5.57077904674991,-3.59869882805608,-4.8698196152998,-6.51114452548488,-5.75890140071058
"CHOYP_NEMVEDRAFT_V1G203842.1.1|m.60812",-5.73355533778497,-7.16522344528819,-10.0833086729866,-9.91550950270382,-5.84449246270233,-8.60005873642723
"CHOYP_contig_025398|m.28945",-2.56750087736844,-5.64587082595145,-10.8301475715929,-9.58779845715761,-9.09536886824947,-4.15056017344021
"CHOYP_NEMVEDRAFT_V1G230495.1.1|m.61211",-14.8107619969414,-16.5511844183754,-15.1796049745903,-15.9751074841977,-12.81576225181,-14.0844888855383
"CHOYP_BRAFLDRAFT_268929.1.1|m.35239",-11.9058572608459,-13.3931897419521,-16.4033488977381,-16.5713840407554,-15.0363726719861,-15.3669811813762
"CHOYP_NEMVEDRAFT_V1G242153.4.4|m.60071",-23.8096569241801,-28.2344139669249,-17.4455738625009,-24.8227153639162,-28.0956389330292,-27.3917056194652
"CHOYP_NEMVEDRAFT_V1G79897.1.1|m.52661",-5.07739032994889,-6.12956075234449,-3.26646739659114,-7.13268769282227,-7.26282346799224,-5.97258969368855
"CHOYP_NF70.4.4|m.63507",-22.9013916738267,-19.6291879336767,-18.9750238598726,-15.228497306187,-12.6129342406528,-7.17194654924329
"CHOYP_NFH.1.1|m.53607",-4.57121533554083,-2.99867062313866,-4.12500928994488,-2.84280119866074,-7.40976492960896,-2.75160131529366
"CHOYP_BRAFLDRAFT_214348.2.2|m.59996",-4.92809539133463,-4.6582850971791,-2.6686343962824,-7.42556349588663,-6.59357014115954,-4.6970511910503
"CHOYP_TVAG_399490.2.3|m.26257",-1.91146010959897,-1.77757127284206,-4.66081442883893,-2.33240241771275,-6.60239073682933,-3.90424767979688
"CHOYP_KPOL_1058P4.2.2|m.61989",1.75294157558431,-1.39236703559609,-1.48630781586569,-3.02969420862189,-2.97345910532621,-2.70786649395909
"CHOYP_BRAFLDRAFT_268929.1.1|m.35240",-3.9690491936884,-5.79008700602823,-6.27482743041444,-6.66009225747997,-5.23475034571709,-5.64696367909218
"CHOYP_NR1AA.1.1|m.39226",-3.72006841790507,-3.97023238360247,-4.88807023136863,-2.41652889952254,-2.95294552533823,-5.58741882868733
"CHOYP_NRP.4.4|m.44647",-22.3426982124174,-21.9186870173653,-24.5600873149975,-24.3108923375106,-21.7246834015114,-16.2979456546654
"CHOYP_NUCB2.2.2|m.55289",-5.32668820462165,-6.85006642978807,-5.94315844887151,-6.37986835555106,-5.27577400788964,-4.79971146321048
"CHOYP_ODO1.2.2|m.23540",-13.24001315697,-13.8186481055018,-14.2102829225975,-13.0672519079799,-10.4853572870844,-11.1281678777454
"CHOYP_OFUT1.1.1|m.41737",-3.566557661006,-5.43954214223517,-3.5681244156704,-4.81156624949784,-5.87361929853786,-6.47416243324648
"CHOYP_OGT1.3.3|m.54325",-5.31913135348454,-5.30815908233167,-6.21491496547528,-1.93577518434213,-1.95756812328702,-7.81785377360554
"CHOYP_OLA1.2.2|m.28588",-18.0166618939553,-17.2222512772961,-16.1531718885319,-16.1728962408912,-14.4502932577928,-15.820310237489
"CHOYP_OSA.1.2|m.6579",-1.46245785692251,1.01195346558457,1.19894421443737,-1.34606275845442,-1.34306833917598,1.43115437801733
"CHOYP_OSBP1.1.1|m.12788",-2.90434781130724,-4.66806689863238,-4.20949164624944,-4.0083030182798,-4.57116304853401,-6.02632438391983
"CHOYP_PABP4.4.6|m.38167",-15.7716545928006,-16.7100844698237,-13.770236963765,-15.8739992321134,-15.048605881687,-13.2922332895492
"CHOYP_PACN2.2.2|m.25018",-7.32073107497927,-10.8470046174436,-15.503733424067,-4.14407478783467,-10.7574872478398,-3.78683872935997
"CHOYP_AGAP_AGAP008046.1.1|m.58394",-13.4912227728113,-9.78009831896047,-4.47990207275681,-14.1830893292382,-11.8191116543119,-10.5040284570705
"CHOYP_PAK7.1.1|m.35662",-2.08439624421147,-3.72587052060378,-2.01338304338511,-1.89045471056026,-4.20884673964867,-4.85834464077097
"CHOYP_ACAD8.1.1|m.9135",-2.75511737306775,-4.2946477673707,-6.23172906960976,-3.13644580271115,-2.74248520349778,-3.53764339014491
"CHOYP_PARP14.14.22|m.52621",-1.52933705468639,-1.7558658067972,-1.18511189375177,-1.52372488515599,-1.64497946622951,-1.03433289842993
"CHOYP_ISCW_ISCW022925.1.2|m.61535",-7.1857706765863,-6.85506542320942,-3.96540539375846,-5.29578358273309,-9.24262924775068,-10.6472146434274
"CHOYP_PB1.2.6|m.11467",-3.62158326642715,-2.69288560448058,-1.2774723321115,-3.63780422976817,-2.67546069847672,-2.17149618907493
"CHOYP_PCCA.2.2|m.45684",-9.5899902714379,-10.9279178991185,-13.0176902120468,-9.48234359155734,-8.22468212001477,-10.2143393245664
"CHOYP_PCCB.1.2|m.3058",-7.34402116362948,-8.03720315043138,-8.50933869889663,-9.6419076528383,-7.60707669764473,-8.52331784296868
"CHOYP_PCKG.1.2|m.43784",-8.52861914228206,-9.86103705522443,-7.7817135101624,-8.03655120952101,-9.43739605989628,-9.29528698942933
"CHOYP_PCKG.1.2|m.43785",-22.0360863280391,-25.7241293441802,-23.8578159795387,-25.5136294872202,-27.3617708923437,-28.1631488652072
"CHOYP_PCKG.2.2|m.50139",-3.23607772444191,-1.14620285666509,-1.4426110957714,-5.01588511725299,-4.9875025353877,-5.97191637078596
"CHOYP_PDDC1.1.1|m.16484",-2.73331600084611,-1.86628348272878,-7.93156398005733,-1.97458996793931,-4.87848068903064,-6.62397574569047
"CHOYP_BRAFLDRAFT_270300.1.1|m.59680",-10.6450858903931,-13.4715701499424,-14.8995078178656,-11.4372960096137,-13.6245448880366,-13.0841948084353
"CHOYP_PDLI1.2.2|m.2094",-12.9423432539024,-15.207096213061,-16.0058880905495,-17.3528102118166,-18.5871711380874,-13.3037522712066
"CHOYP_PERQ2.2.2|m.40796",-3.78352827367269,-2.60091472987288,-2.92675991098475,-2.40427534614385,-1.36261884993537,-3.51659730145348
"CHOYP_PHUM_PHUM009400.1.1|m.35298",-3.03512017729455,-2.70981416176685,-2.34421047359157,-1.6280891686436,-1.21962864647708,-2.64499641836818
"CHOYP_PHUM_PHUM066670.2.3|m.42178",-1.9528381358147,-2.13170591329909,-2.89879794298587,-1.58360514897561,1.88563134412842,1.06557204922616
"CHOYP_PHUM_PHUM125580.1.1|m.47466",-4.89421960312544,-6.17637963107493,-5.7213836514541,-4.06424375387467,-1.89949756633672,-4.95154962826021
"CHOYP_PHUM_PHUM226120.7.7|m.54053",-15.1608103048368,-15.4660948258614,-14.0700227609987,-17.2633361314965,-17.2449759483673,-26.9963437581647
"CHOYP_PHUM_PHUM226120.2.7|m.2274",-3.85275431695683,-3.83669403983026,-4.31699423299503,-2.65490880102199,-7.22422204600536,-1.24871392458114
"CHOYP_NEMVEDRAFT_V1G242065.1.1|m.21817",-65.5923307299958,-69.2825190141764,-66.1735883340495,-89.0300905280884,-84.1721146539813,-92.3647677190301
"CHOYP_ACT3.3.3|m.66907",-48.5956704757464,-41.7543520095088,-40.4903669554988,-61.9896025989683,-38.2180077087738,-55.2757842803727
"CHOYP_ABCF2.1.2|m.28362",-69.6497777203003,-71.0452202574501,-77.1964072557904,-56.061178326621,-46.7231407056072,-76.2003494437054
"CHOYP_ACT.4.27|m.14034",-4.61403855926945,-4.79682737842857,-9.04382740843645,-2.24272637124547,-1.12449444461654,-7.33271903820935
"CHOYP_ARP2.1.1|m.43520",-14.2402439625521,-13.6050954991579,-17.5829615167792,-12.6857127591645,-14.0712909795616,-13.5724592220153
"CHOYP_FNTA.1.1|m.40996",-2.13064214449686,-5.5495962103294,-9.41387476180179,-4.69165419673308,-4.01720654539881,-3.36597030365757
"CHOYP_PHUM_PHUM289860.1.1|m.44779",-41.6883608691665,-46.894420704642,-47.509597525252,-44.2205380566995,-49.7153712490659,-54.6083500038875
"CHOYP_SMP_078690.5.5|m.64878",-12.7054358233013,-15.2329613607652,-17.5097753597313,-20.7969964580349,-24.2111904687216,-19.0958426618732
"CHOYP_PHUM_PHUM305910.1.2|m.58404",-2.01138656543223,-2.00270441874656,-2.02663329597544,-3.17652503398549,-1.62525698317545,-1.97506793235114
"CHOYP_PHUM_PHUM536560.2.2|m.59367",-7.52762675135024,-7.47589779954489,-11.0771444395277,-11.8778791844978,-12.5818989303589,-12.694964598279
"CHOYP_PHUM_PHUM536560.1.2|m.12360",-2.48920917831515,-3.4256602901692,-2.23319144332507,-1.31264705299701,-1.86594735936025,1.37339157982933
"CHOYP_PHUM_PHUM579670.1.1|m.63016",-1.66853227546753,-1.19858270229556,-5.83147228655915,-5.48525901611724,-1.12897236003021,-1.07301610109713
"CHOYP_PHYD1.1.2|m.17822",-4.41752968239075,-2.65216281488983,-4.85379197196412,-4.7417664791425,-3.81693691087711,-5.50483549026387
"CHOYP_PIGS.1.1|m.18959",-5.36427721912234,-4.63210315554775,-4.38639028050439,-4.7757328168947,-8.31204700192878,-8.41881464312231
"CHOYP_PPP1CC.1.1|m.13937",-15.0452437716806,-17.3450736567238,-17.2271997743987,-11.7568382421438,-17.9661670377141,-16.5896490207103
"CHOYP_PP1B.2.3|m.22075",-7.20883248727524,-6.29554633684497,-6.23390133711545,-11.9933697065975,-5.49151887725135,-12.7025590318823
"CHOYP_LOC100222774.1.1|m.56992",-23.6665789486011,-21.5489671347487,-21.9924897641566,-24.9248785293274,-18.5364480753152,-22.0918649394072
"CHOYP_PPBT.1.4|m.5115",-8.60340240165805,-10.6898043182065,-11.689670452907,-8.42547717627259,-1.08118045873477,-3.48026962240239
"CHOYP_PPIG.1.1|m.63308",-3.81999255109244,-1.05523878860542,-2.07207175854232,1.50710864576636,-1.36768387639614,-1.18134083355462
"CHOYP_PPIH.1.1|m.18923",-8.3138281603418,-8.27426283007418,-13.9492101886509,-12.0680638833957,-11.0875482568877,-11.1585520929699
"CHOYP_PPN.2.4|m.44929",-6.46353664976901,-5.15648840470849,-4.94377407878398,-8.89122170462345,-4.26891074662411,10.0124528672766
"CHOYP_DPSE_GA17283.3.3|m.59446",-4.72162013861941,-9.02475158318874,-2.49611331293147,-6.30841508116272,-12.5029433659557,-5.19435229631186
"CHOYP_PPP1R7.1.1|m.37778",-8.19912608916594,-10.3025344005369,-7.92047820583877,-8.73142868986901,-9.17037382402689,-9.3194742741972
"CHOYP_PPUTW619_2764.1.1|m.44946",-33.8674338848556,-9.46200275779193,-10.7622302537221,-7.40332785597966,-6.33749104095373,-7.57164371963155
"CHOYP_BRAFLDRAFT_272416.1.1|m.56641",-15.9884781342979,-18.7905315085135,-20.3364946824139,-20.3027552814987,-17.8961786470993,-12.6970552269106
"CHOYP_PRKAB1B.2.3|m.31228",-11.0114297355116,-10.5769637639376,-11.8958099197056,-9.83754278270733,-9.34969171270223,-10.9679524104492
"CHOYP_DICPUDRAFT_81027.1.1|m.5425",-3.05761213365117,-5.69759082504557,-2.18045122722162,-2.03806393153796,-2.46147451082941,-1.69680213421451
"CHOYP_PROM1.3.3|m.58805",-27.2187160274964,-25.3274237072542,-28.6495786183175,-30.4138847689241,-31.9165532714474,-22.9876803565016
"CHOYP_PRP31.3.6|m.8812",-3.95675979413394,-2.13380878444157,1.09214371965546,-1.37808495087087,-1.00928657576188,-3.24315318170855
"CHOYP_PRP6.1.2|m.28600",-3.91582323661297,-2.64087742435348,-3.19856040672477,-3.03502165935512,-2.11767080797175,-3.37913524745543
"CHOYP_PSB1.2.2|m.63827",-11.0907665491188,-11.567666894524,-10.850477735534,-13.7726424512596,-12.7974963812551,-13.2138154220334
"CHOYP_PSDE.1.1|m.38562",-10.4105599696904,-10.5528195803871,-10.3173220204735,-13.6412583575831,-12.54281564109,-11.8270654854486
"CHOYP_PSME4.1.1|m.18992",-1.01677402719669,-2.27927554593953,-1.17573122203824,2.43650838339205,-1.36958977015598,4.1334378184312
"CHOYP_BRAFLDRAFT_273832.1.1|m.56325",-15.6273358121339,-16.6439183159678,-15.7866967544133,-15.7379820213527,-6.47327796710257,-11.236700738437
"CHOYP_PSTA.2.2|m.9655",-9.53903080380412,-4.70902321483762,-6.14672519799792,-3.15862538765383,-6.24864251242168,-6.90201770161146
"CHOYP_PTER.1.2|m.28985",-6.17218079577852,-7.40527430881371,-7.64876027813538,-5.96324798018992,-8.77244948566036,-6.9608778129265
"CHOYP_PTN11.4.4|m.62827",-5.14329063733639,-4.87047414784056,-3.16830914009465,-5.52719709639601,-5.63494782033741,-6.56237001914551
"CHOYP_BRAFLDRAFT_274974.1.1|m.56783",-3.62530759896107,-2.54885589808759,-3.68548280240084,-2.92039325261686,-2.22840509541243,-3.11240150750266
"CHOYP_PUS3.1.1|m.9880",-2.4146440633311,-2.37987736722442,-1.52844209460772,-1.11340850810373,-5.45729042265671,2.05852856725793
"CHOYP_PUS7.1.1|m.53798",-4.32798746721178,2.16308092729966,1.86137131598579,-2.35134268509217,-3.79318326973025,-1.2915904945996
"CHOYP_PYR1.1.1|m.61565",-3.57014763949721,-3.55321928677743,-2.15711817809708,-2.27048455110692,-3.21445852401291,-3.56314084277443
"CHOYP_QARS.2.2|m.18038",-8.98504844396683,-10.6706254455097,-7.63698392640515,-7.08249306344922,-6.93967256748605,-8.61042667903345
"CHOYP_QCR2.1.1|m.35613",-25.8404336599703,-26.7095411644169,-27.7037845476393,-19.1117396101242,-17.5233946469856,-16.1284326906216
"CHOYP_LOC100375551.1.2|m.27488",-8.83336139959224,-8.66086300185774,-5.80207650662205,-2.858430185742,-5.16690136533182,-13.2159547017971
"CHOYP_RAB1A.1.3|m.10036",-18.9395124969822,-19.5944445716666,-25.1308596310349,-17.9215261783708,-15.1280426593325,-18.3588867274482
"CHOYP_RAB35.1.1|m.8277",-3.10631456332587,-3.36216129384235,-2.42079388317201,-11.4392921108214,-5.78879338505497,-4.34741970103319
"CHOYP_LOC100178081.1.1|m.56365",-3.33336166606201,-4.83647426227608,-3.21443740520244,-1.95662064616851,-3.83184517259471,-3.86374342737211
"CHOYP_LOC762871.1.1|m.37896",-2.91039492041384,-3.13637401543388,-3.38208108400017,-7.35235916633108,-5.19421382417609,-2.47573489212618
"CHOYP_BRAFLDRAFT_131227.1.1|m.24973",-1.51992159750479,-1.40199172124304,-1.76375666874392,-2.15466208867099,-5.93279609790403,-3.98973951004748
"CHOYP_BRAFLDRAFT_275293.1.1|m.16192",-7.91493369861534,-8.83107665399092,-10.3090658978241,-10.2914704446184,-5.06249545331549,-9.08552906242373
"CHOYP_RAB35.1.1|m.8278",-18.4415762444262,-23.3367650584405,-25.9775281131995,-25.7322267036486,-21.804136777906,-21.6308754400097
"CHOYP_RADI.1.2|m.2373",-20.2668092261722,-20.7749551500452,-25.1298721261447,-22.2006666667055,-23.9788955901041,-22.7682511239151
"CHOYP_RAS3.1.1|m.15706",-3.68935970640245,-6.13977053886171,-4.31663919682977,-5.29847144354866,-10.3508514722896,-9.55245834460877
"CHOYP_RBM22.1.1|m.43645",-3.60153938379888,-2.45662865366176,-3.30239469476254,-3.66063931400475,-4.67748348192066,-5.95643546545072
"CHOYP_RBM25.1.2|m.41094",-2.76829378162304,-2.00151770681613,-2.72350909048034,-4.12766543642996,-2.48571244123025,-2.45830103670157
"CHOYP_RBMX.1.1|m.26723",-2.58739983189877,-1.71347141805778,-1.38746697092358,-3.07096171629479,1.190813300458,-1.70346673196911
"CHOYP_RCC1.1.1|m.15249",-14.5300251667598,-14.0846190644553,-10.6179874903135,-15.5647896693238,-10.148645367861,-12.6031000197737
"CHOYP_LOC100725472.1.2|m.5970",1.36788138022055,-8.08439065677135,-5.55094003699361,-4.64648378278634,-3.27521282227439,-7.78254095171048
"CHOYP_RHG44.1.1|m.982",-3.78354101220504,-3.220270087136,-1.9159259189856,-1.66811858434198,-6.07790431476122,-3.10586275589884
"CHOYP_RHO1.3.3|m.44337",-14.9556131593735,-15.0299515986152,-13.6493443449995,-17.7811258299502,-19.4184384428052,-14.1318194130732
"CHOYP_RHO.1.1|m.2313",-6.35102266135705,-7.95979015611,-7.5936379351827,1.23624118752442,-4.07107993940782,-8.86333322684117
"CHOYP_RL10.1.3|m.11695",-25.7921616168097,-23.8408722595169,-26.8549789648133,-31.3283388131734,-25.7286710559866,-25.4170692480985
"CHOYP_RL14.2.9|m.10151",-21.2165612584401,-25.471295912303,-21.5576214324775,-27.9933310123913,-26.6758512120594,-17.2966008519824
"CHOYP_RL17.7.7|m.57535",-24.8977094130782,-26.5008992252097,-24.6666363786694,-21.7336553304796,-18.7828720618468,-15.2965785367283
"CHOYP_RL18A.1.8|m.12900",-16.6604647740292,-17.3491344260017,-13.985126061983,-19.8341354881233,-12.2875593489265,-14.0551385765247
"CHOYP_RL21.1.4|m.19435",-15.1028896703571,-9.2922414793612,-9.58635275025488,-13.4792285807151,-18.7392996928123,-12.9598403976718
"CHOYP_BRAFLDRAFT_275527.1.1|m.12579",-3.21114075665853,-3.33590543315496,-4.19600933897367,-4.07771032479986,-3.84379534529072,-3.46059008703489
"CHOYP_RL22.4.4|m.37418",-13.686903836266,-11.0847851517862,-12.4000894670547,-14.0001844497134,-13.7220510687054,-10.8733437705034
"CHOYP_RL23.1.11|m.2901",-19.4005743386683,-19.2647748879149,-15.5388366961715,-29.7581020841188,-29.8330481104925,-22.0844825673414
"CHOYP_RL4.2.6|m.4481",-18.483644732978,-18.9563389015357,-14.6165937188826,-20.4459219688306,-17.9069128906378,-14.6656898123232
"CHOYP_RL4.6.6|m.66341",-13.1857501551068,-4.66999826085718,-12.2142448129076,-15.9084893520001,-11.5552698028304,-9.28242390671176
"CHOYP_LOC659206.1.6|m.3536",-12.4605753324961,-10.8552218773804,-9.38437495599221,-9.46176756782414,-12.3919885412376,-11.5720635528519
"CHOYP_RL9.5.6|m.63453",-19.9000661673809,-18.5539206460377,-12.0808485357668,-33.7135659964982,-24.5856878908672,-42.1728445010132
"CHOYP_RL9.4.6|m.43062",-15.4812074061172,-28.4325780048253,-20.571773267729,-12.9312842097361,-32.181214500365,-21.1221062603903
"CHOYP_RLA0.3.7|m.42196",-33.4596654269301,-32.652169039593,-33.9975457059922,-31.601987315749,-29.5193620988173,-25.9765967875536
"CHOYP_LOC100175959.4.7|m.28172",-47.620368670525,-41.3468427051279,-43.9748756729903,-57.4563210564131,-55.0922327734322,-37.7650815716978
"CHOYP_LOC100175959.1.7|m.1896",-20.9881303660856,-21.0470839468921,-13.1661633507409,-32.8663126162612,-25.7947630146592,-22.9130922579293
"CHOYP_RL11.2.7|m.12991",-11.1578761106949,-10.8812753730371,-11.1104017914605,-14.6055940900851,-12.0884550341406,-14.4887929317565
"CHOYP_RLA1.3.12|m.12071",-44.9447930904475,-44.4887772281023,-37.2885777736904,-33.1308608264214,-44.27995243662,-34.6303526391762
"CHOYP_ODC1.1.1|m.12032",-14.7652669155401,-24.042684052358,-14.4476066365696,-41.7556654622382,-26.4648862309095,-14.8472929736286
"CHOYP_ACADL.1.1|m.5508",-11.120142712591,-10.9255748664449,-10.5167042601263,-10.4192104400795,-10.9559800385004,-9.84367300351101
"CHOYP_BRAFLDRAFT_275667.1.1|m.17353",-1.52655387721299,-1.73745281658283,-1.6704035245516,1.55651949490929,-2.4829540279231,-3.94795586851916
"CHOYP_LOC100748395.4.7|m.40663",-22.9859502501713,-16.8542494650906,-19.5217984115208,-23.4103005957285,-23.9468212905981,-19.6171677778563
"CHOYP_RS15A.5.11|m.18785",-12.1904162256955,-21.8278899078856,-26.5047635618658,-32.8325851392654,-24.624341764028,-21.7851627176637
"CHOYP_RPAB3.2.4|m.30639",-7.77016766801733,-13.1285027184585,-11.3456701410332,-7.47658427557986,-8.43777409566468,-5.38075862110885
"CHOYP_RPC1.1.1|m.16568",-4.17663911767142,-5.19059376088007,-4.85643854136035,-4.43045091793596,-4.52249300288185,-4.67558252234436
"CHOYP_RPGRB.1.1|m.59104",-2.7226108856974,-1.68401108858906,-1.95972114264632,1.90604048214783,-2.40159644847916,-3.45601213407921
"CHOYP_RS16.1.5|m.29365",-22.8839754038546,-19.6497024473334,-19.4721608958921,-21.7320452454719,-24.1075917151335,-20.0513767064229
"CHOYP_BRAFLDRAFT_275724.1.1|m.54178",-3.14211003794942,-3.7049264438072,-3.07931610473891,-1.88342751685176,-3.74279349102067,-3.74633937734784
"CHOYP_RS19.3.12|m.15295",-29.7042240627866,-28.3685245455687,-28.9791223691439,-31.7299916923811,-28.1644599937984,-26.1275685223633
"CHOYP_RS2.2.10|m.5562",-13.4176114690309,-15.8481577754277,-14.2194066192586,-15.8415415294034,-15.284366313572,-12.7495673545998
"CHOYP_RS27L.1.4|m.9354",-14.9578806295457,-21.6109451864753,-17.4771836508852,-21.5341081229042,-18.5934136055275,-19.4754484454844
"CHOYP_RS3.2.7|m.23037",-38.6129463191227,-40.9171199895103,-38.1068132129904,-36.4371867208347,-38.6188825696869,-37.0581130332103
"CHOYP_RS4.11.11|m.63584",-7.49718223177187,-10.9351468186905,-4.45853752613837,-8.65391735981716,-7.97361748896768,-9.81364526354108
"CHOYP_RS4.3.11|m.15465",-10.2104660075874,-20.6606952496926,-4.35765003087217,-21.553090357601,-18.2180937463522,-3.79008831642612
"CHOYP_CTL2.1.2|m.3858",-13.3157817841969,-20.6467059760042,-29.9503457133054,-6.48313491062062,-15.505359586874,-21.3578200955463
"CHOYP_RS6.8.12|m.36342",-9.53123055267995,-8.18984149160554,-5.88517820164732,-9.14921477675503,-9.15662438625546,-8.28977565642599
"CHOYP_RS7.6.9|m.44704",-15.3188506443059,-16.5228919569914,-15.9521341583972,-19.2588960323248,-19.739442365358,-15.5142230014635
"CHOYP_LOC100727208.1.1|m.9366",-16.8018522516156,-19.4502046541004,-16.5732085705779,-23.155470967149,-23.1543144354921,-11.9373319454821
"CHOYP_LOC100375405.1.1|m.48387",-12.0411203061316,-8.45294816389881,-5.96013789369234,-10.369643904402,-10.235368912701,-9.44210393557074
"CHOYP_BRAFLDRAFT_275787.1.2|m.15360",-9.42353530861945,-9.05377554723514,-9.05747417737129,-10.4974633545349,-3.81829247215915,-7.98938445240854
"CHOYP_RS9.8.13|m.41198",-15.6140708106118,-8.76360274267864,-18.001283924023,-15.8318976295404,-16.2531801871914,-17.1412973980877
"CHOYP_RS9.11.13|m.49921",-16.6353883411881,-11.1458173137638,-19.1903015006983,-16.8751143190651,-17.3150110902429,-18.2892810152393
"CHOYP_RSMB.1.2|m.12400",-13.8278783581012,-11.4273957977889,-12.0346493188546,-13.7043936005268,-10.7381566802856,-17.8794975834101
"CHOYP_RXR.1.2|m.45987",-7.55564149273742,-9.69275213041886,-7.67429352297863,-7.65713120414711,-8.5517557614133,-5.4965272565526
"CHOYP_SAFB2.2.3|m.30765",-7.9440507315201,-6.5222468401298,-6.61926690149728,-7.33269142207651,-5.0114002402077,-6.35318436151013
"CHOYP_SAHHA.1.1|m.62610",-26.1197981200882,-28.8725708690735,-26.5645873912466,-27.208240383695,-24.6897566731942,-21.9935758993197
"CHOYP_SAMH1.12.12|m.66249",-6.52157055341543,-2.59971517174572,-4.01141905116424,-4.15902620753676,-3.99369905138484,-4.55788340291992
"CHOYP_SASB.3.3|m.51787",-4.97786887612865,-2.99014027719423,-4.16037407698836,-1.67151944377269,-4.71837594027556,-5.95253206161838
"CHOYP_SC24C.1.1|m.9387",-6.09641896301108,-6.50341290300462,-7.19533012703045,-7.21198584344552,-5.63053861230849,-5.93612537485721
"CHOYP_SC31A.1.2|m.8240",-9.79836894096969,-9.75627419976829,-8.77254371100369,-8.92204878808212,-8.55930475599182,-8.54493406049926
"CHOYP_SC6A5.3.7|m.20491",-4.11910463209764,-1.43099625428981,-4.06850053422237,-4.11875087954721,-2.65461385533848,-1.94013743071282
