"","ID","Cluster","D3","D5","D7","D9","D11","D13"
"7007","3_CHOYP_RL10.1.3.m.11695",1,103.78975,141.69625,128.36795,124.0342,139.98375,91.92705
"7008","3_CHOYP_RL10A.1.2.m.7633",1,108.2056,61.8349,36.3662,65.2041,27.9131,115.24625
"7009","3_CHOYP_RL11.2.7.m.12991",1,52.63565,60.66425,46.96265,53.2482,68.48225,61.59315
"7010","3_CHOYP_RL14.2.9.m.10151",1,74.4871,96.76515,91.76125,95.9509,119.31455,102.61095
"7011","3_CHOYP_RL17.2.7.m.34420",4,0.1,0.1,0.90705,0.1,0.9367,0.1
"7012","3_CHOYP_RL17.7.7.m.57535",1,108.23045,94.1371,132.78785,120.7062,103.03655,105.0675
"7013","3_CHOYP_RL18A.1.8.m.12900",1,54.291,94.1909,99.41605,93.34865,92.10045,83.08285
"7014","3_CHOYP_RL18A.6.8.m.61646",1,46.4227,80.54005,32.1935,42.006,78.7526,28.50455
"7015","3_CHOYP_RL21.1.4.m.19435",1,39.7797,56.8061,49.1487,56.46925,56.2292,22.845
"7016","3_CHOYP_RL22.4.4.m.37418",1,40.1287,40.313,38.1666,47.02275,54.37955,44.23735
"7017","3_CHOYP_RL23.1.11.m.2901",1,85.11535,102.108,90.15615,94.14465,170.37415,85.72185
"7018","3_CHOYP_RL23.4.11.m.13922",1,4.83,6.09705,10.18145,10.2629,13.6668,9.9871
"7019","3_CHOYP_RL23A.3.6.m.31005",1,61.0916,69.53675,78.8425,99.4859,129.10725,62.32085
"7020","3_CHOYP_RL23A.6.6.m.63333",1,0.1,0.1,0.1,0.1,0.1,54.6018
"7021","3_CHOYP_RL24.6.9.m.43123",1,14.39685,48.64115,63.1641,60.509,44.2605,48.1795
"7022","3_CHOYP_RL24.6.9.m.43124",4,0.1,0.1,0.1,0.1,0.1,0.1
"7023","3_CHOYP_RL39.1.2.m.5372",1,18.39455,26.09755,27.21195,11.8471,20.8867,20.36065
"7024","3_CHOYP_RL39.2.2.m.64898",4,0.1,0.1,0.1,0.1,0.1,1.0441
"7025","3_CHOYP_RL4.2.6.m.4480",3,1.22855,3.5367,3.7585,1.3253,1.3986,1.66815
"7026","3_CHOYP_RL4.2.6.m.4481",1,74.36805,80.1295,95.60765,89.16575,81.1442,96.96385
"7027","3_CHOYP_RL4.6.6.m.66341",1,41.87985,76.6954,25.59455,25.64545,47.0529,19.2636
"7028","3_CHOYP_RL40.1.7.m.3623",1,54.8355,60.98365,57.99055,94.9503,58.8634,63.61495
"7029","3_CHOYP_RL44.1.2.m.28788",2,0.1,0.1,0.1,1.9805,0.1,5.07205
"7030","3_CHOYP_RL7A.2.6.m.5689",1,4.7898,6.438,10.02495,5.1432,10.8516,2.2495
"7031","3_CHOYP_RL8.10.10.m.65636",1,34.99265,65.5976,74.9791,67.1148,0.1,0.1
"7032","3_CHOYP_RL8.3.10.m.22753",1,11.2745,1.6904,0.1,0.1,3.6396,11.13825
"7033","3_CHOYP_RL9.4.6.m.43062",1,74.58835,104.9633,118.7256,87.335,174.0561,138.8662
"7034","3_CHOYP_RL9.5.6.m.63453",1,106.2045,135.5611,169.799,115.81615,110.71455,96.3974
"7035","3_CHOYP_RLA0.3.7.m.42195",1,8.30305,11.1779,13.20625,11.8014,4.67365,7.62125
"7036","3_CHOYP_RLA0.3.7.m.42196",1,128.76855,143.35265,150.5863,160.73135,190.0339,147.1022
"7037","3_CHOYP_RLA0.5.7.m.56220",4,0.1,0.1,0.8787,0.8831,0.93095,0.1
"7038","3_CHOYP_RLA1.3.12.m.12071",1,214.37745,168.05425,202.0523,192.8536,253.2755,223.275
"7039","3_CHOYP_RLA1.5.12.m.15482",1,0.1,204.6253,112.90785,123.0219,0.1,0.1
"7040","3_CHOYP_RLA1.8.12.m.25631",4,0.1,0.1,0.1,0.1,5.02785,0.1
"7041","3_CHOYP_RLP24.2.2.m.51354",1,2.8368,8.43625,8.8873,11.86285,3.23895,0.1
"7042","3_CHOYP_RM10.1.2.m.26850",4,0.1,2.0222,0.1,0.1,4.49125,0.1
"7043","3_CHOYP_RM11.1.1.m.9390",4,0.1,4.90935,0.1,0.1,2.84575,0.1
"7044","3_CHOYP_RM22.1.1.m.63127",5,0.1,0.1,0.1,2.58945,0.1,0.1
"7045","3_CHOYP_RM23.1.1.m.173",4,3.0408,0.1,0.1,0.1,0.1,0.1
"7046","3_CHOYP_RM37.1.1.m.14517",1,6.2028,9.96855,5.25775,9.1583,5.6193,1.76225
"7047","3_CHOYP_RM49.1.1.m.1644",1,11.58775,11.76295,18.43075,12.2205,9.8045,0.1
"7048","3_CHOYP_RM51.1.1.m.12099",3,0.1,0.1,5.25775,2.65395,0.1,0.1
"7049","3_CHOYP_RMI1.1.1.m.17246",5,0.1,0.1,0.1,1.55365,0.1,0.1
"7050","3_CHOYP_RN19A.1.1.m.35894",3,3.0901,0.1,0.1,0.1,0.1,6.2703
"7051","3_CHOYP_RN213.11.13.m.59720",4,0.65115,0.43685,0.1,0.2775,0.1,0.34915
"7052","3_CHOYP_RN213.12.13.m.60577",4,0.1538,0.15565,0.15755,0.1,0.1,0.1
"7053","3_CHOYP_RN213.4.13.m.27716",4,0.1,1.76985,0.42825,0.8105,0.1,2.0928
"7054","3_CHOYP_RN213.6.13.m.42268",4,0.1,0.1,0.17935,0.1,0.1,0.1
"7055","3_CHOYP_RN213.7.13.m.45975",4,0.1955,0.1,0.1,0.1,0.1,0.1
"7056","3_CHOYP_RN213.7.13.m.45976",4,0.1,0.1,0.1,0.1,0.6012,0.1
"7057","3_CHOYP_RN213.8.13.m.52889",4,0.1,0.1,0.1,0.1,0.1,0.1
"7058","3_CHOYP_RN45S.2.5.m.14111",1,0.1,29.1316,57.6706,30.9671,126.61055,71.40255
"7059","3_CHOYP_RN45S.4.5.m.43162",1,58.9707,63.71725,62.49145,66.0231,55.2272,67.3906
"7060","3_CHOYP_RNF17.1.1.m.17312",4,0.62315,0.1,0.1,0.1,0.1,0.1
"7061","3_CHOYP_RNF213.1.4.m.3458",4,0.1,0.1,0.1,0.1,0.1,0.1
"7062","3_CHOYP_RNOY.1.3.m.4495",1,2.16255,2.2112,2.3355,13.4816,0.1,0.1
"7063","3_CHOYP_RNOY.3.3.m.58342",1,15.37995,11.14815,11.5857,9.3731,5.0893,15.12925
"7064","3_CHOYP_RNP1B.1.1.m.59888",3,3.93885,5.977,6.2173,4.20235,11.11505,0.1
"7065","3_CHOYP_RNZ1.1.1.m.29553",4,0.1,3.57885,0.1,0.1,0.1,0.1
"7066","3_CHOYP_RO60.1.6.m.24126",4,2.89815,1.0111,0.1,2.0631,0.1,0.1
"7067","3_CHOYP_ROA3.2.2.m.11068",1,13.5275,0.1,14.08735,0.1,0.1,0.1
"7068","3_CHOYP_ROAA.3.6.m.39522",6,45.95765,0.1,0.1,0.1,0.1,0.1
"7069","3_CHOYP_ROCK2.1.1.m.26830",3,2.70625,4.661,4.12385,4.52865,4.8057,3.7272
"7070","3_CHOYP_RORA.1.2.m.59037",4,0.1,0.1,0.1,0.1,0.1,0.1
"7071","3_CHOYP_RPA1.1.2.m.3320",4,0.1,1.026,0.1,1.0533,0.1,0.1
"7072","3_CHOYP_RPA1.2.2.m.6583",4,0.1,0.6434,0.39465,0.38505,0.4066,0.48965
"7073","3_CHOYP_RPA12.1.1.m.48818",1,24.8447,25.00335,17.52585,26.4846,37.58905,22.80455
"7074","3_CHOYP_RPAB1.1.1.m.11586",1,15.18945,17.73395,18.7002,16.28275,5.7258,13.94215
"7075","3_CHOYP_RPAB3.2.4.m.30639",1,28.4646,28.57655,22.6084,37.7059,28.13545,29.41785
"7076","3_CHOYP_RPAC1.1.1.m.36389",3,1.633,4.7922,5.0484,3.36935,5.38585,4.35175
"7077","3_CHOYP_RPB1.1.1.m.36612",3,3.04135,3.8869,4.6881,4.4427,1.8789,1.5259
"7078","3_CHOYP_RPB2.1.1.m.38872",3,2.26875,4.55145,3.8202,3.39175,3.61045,2.49725
"7079","3_CHOYP_RPB3.1.1.m.45705",1,11.68715,5.8601,4.12565,10.26615,8.8186,10.7364
"7080","3_CHOYP_RPC1.1.1.m.16568",1,15.26885,10.25575,8.03605,9.97325,9.57765,10.5218
"7081","3_CHOYP_RPF2.2.2.m.27891",3,0.1,1.7725,0.1,3.68535,0.1,0.1
"7082","3_CHOYP_RPGRB.1.1.m.59104",3,0.6719,2.52845,3.96175,2.6832,1.48055,3.4367
"7083","3_CHOYP_RPL36.1.1.m.57199",1,9.8216,17.3012,15.69065,11.71505,23.5886,23.6658
"7084","3_CHOYP_RPOC1.1.1.m.34397",3,4.80895,4.33745,2.2869,5.183,1.8905,2.94605
"7085","3_CHOYP_RPS24.1.8.m.571",4,0.1,0.1,0.1,0.1,0.1,0.1
"7086","3_CHOYP_RPS27L.1.1.m.21535",1,18.02165,29.058,26.66035,23.08455,12.46095,19.87695
"7087","3_CHOYP_RPZ3.1.1.m.26308",3,3.5472,3.56025,0.1,0.1,0.1,0.1
"7088","3_CHOYP_RRAGA.1.1.m.41224",3,5.07115,6.8047,7.15455,1.88225,5.70895,6.9847
"7089","3_CHOYP_RREB1.1.1.m.11945",4,0.1,0.3377,0.1,0.1,0.1,0.1
"7090","3_CHOYP_RRP1B.1.1.m.21811",4,0.1,0.1,0.1,1.56105,0.1,1.0414
"7091","3_CHOYP_RRP5.1.1.m.7375",3,0.37845,0.70135,1.40105,0.40545,0.1,0.1
"7092","3_CHOYP_RS14.3.6.m.23056",1,7.15445,5.16265,4.33115,3.37755,3.456,1.45735
"7093","3_CHOYP_RS15A.5.11.m.18785",1,84.6856,122.39265,65.05745,50.2429,99.9846,131.88435
"7094","3_CHOYP_RS15A.6.11.m.23616",4,0.1,0.1,0.1,0.1,0.1,0.1
"7095","3_CHOYP_RS16.1.5.m.29365",1,108.8224,106.0071,93.03275,123.3088,123.0374,111.29
"7096","3_CHOYP_RS17.10.11.m.58728",1,21.2071,32.0874,18.64445,34.00225,27.9491,19.482
"7097","3_CHOYP_RS19.3.12.m.15295",1,106.77835,128.9234,139.48995,140.64805,156.8951,137.28335
"7098","3_CHOYP_RS2.2.10.m.5562",1,57.03785,72.4791,66.2115,68.12275,70.7058,72.98945
"7099","3_CHOYP_RS2.7.10.m.39920",5,0.1,0.1,0.1,2.15545,0.1,0.1
"7100","3_CHOYP_RS21.1.4.m.13400",1,107.7038,82.56795,97.82475,114.70255,116.0103,127.30445
"7101","3_CHOYP_RS23.1.9.m.12948",1,125.7829,216.5887,158.9832,143.88085,145.7166,207.1506
"7102","3_CHOYP_RS23.4.9.m.24810",3,3.7148,7.364,7.7426,4.0157,4.24365,5.0817
"7103","3_CHOYP_RS26.14.15.m.57342",4,0.1,0.1,0.1,0.1,4.188,0.1
"7104","3_CHOYP_RS27L.1.4.m.9354",1,50.82965,71.5421,80.43755,92.1004,109.5428,56.034
"7105","3_CHOYP_RS27L.3.4.m.33064",4,0.1,0.1,1.2633,0.1,0.1,0.1
"7106","3_CHOYP_RS3.2.7.m.23037",1,171.61435,200.18915,203.9188,240.5647,217.81165,216.31735
"7107","3_CHOYP_RS3.4.7.m.42801",4,0.1,0.1,0.1,0.1,0.1,0.1
"7108","3_CHOYP_RS32.1.1.m.57158",1,22.60975,9.12685,26.29215,29.66055,13.2017,43.70915
"7109","3_CHOYP_RS3A.14.15.m.57763",2,0.1,0.1,0.1,0.1,0.1,22.27805
"7110","3_CHOYP_RS3A.2.15.m.2682",2,0.1,0.1,0.1,0.1,0.1,23.88655
"7111","3_CHOYP_RS3A.4.15.m.15366",4,0.1,0.1,0.1,0.1,0.1,0.1
"7112","3_CHOYP_RS3A.4.15.m.15367",1,137.98365,88.8072,97.0305,87.3261,172.1084,25.15805
"7113","3_CHOYP_RS3A.8.15.m.27207",3,0.1,3.59865,1.90445,0.1,0.1,0.1
"7114","3_CHOYP_RS4.10.11.m.60432",4,0.1,0.1,0.1,0.1,0.1,0.1
"7115","3_CHOYP_RS4.11.11.m.63584",1,41.9441,34.60855,24.37665,24.40365,25.88885,15.76535
"7116","3_CHOYP_RS4.3.11.m.15465",1,31.0485,34.3459,71.0229,46.8738,94.25635,55.53835
"7117","3_CHOYP_RS5.1.2.m.146",1,112.8553,208.83265,141.9722,120.99615,189.19215,294.8516
"7118","3_CHOYP_RS6.10.12.m.44863",1,49.3528,74.61725,75.1435,64.32135,71.4625,80.76685
"7119","3_CHOYP_RS6.5.12.m.23146",4,0.1,0.1,0.1,0.1,0.1,0.1
"7120","3_CHOYP_RS6.8.12.m.36342",1,31.3948,36.82315,27.7064,30.657,35.53375,25.2319
"7121","3_CHOYP_RS7.5.9.m.38700",4,2.8661,0.1,0.1,0.1,0.1,0.1
"7122","3_CHOYP_RS7.6.9.m.44704",1,63.01605,63.46445,60.98445,75.6587,89.528,66.5105
"7123","3_CHOYP_RS8.12.14.m.59492",3,0.9488,0.1,2.5025,1.50995,1.0739,1.9619
"7124","3_CHOYP_RS8.8.14.m.44842",8,0.1,40.21305,0.1,0.1,84.06055,0.1
"7125","3_CHOYP_RS9.11.13.m.49921",1,66.36065,43.06565,76.55375,74.0775,65.2166,95.3916
"7126","3_CHOYP_RS9.8.13.m.41198",1,61.0782,82.94425,70.45995,68.1808,60.02525,87.79825
"7127","3_CHOYP_RS9.9.13.m.44486",1,0.1,51.89025,54.52635,58.11905,53.2517,40.52495
"7128","3_CHOYP_RSMB.1.2.m.12400",1,63.6738,67.0364,60.834,61.3081,65.44545,66.86805
"7129","3_CHOYP_RSPH4A.1.1.m.15217",4,0.1,0.1,0.1,1.05,0.1,0.1
"7130","3_CHOYP_RSRC2.1.1.m.14844",4,2.10535,0.1,0.1,0.1,1.2253,0.1
"7131","3_CHOYP_RSSA.1.10.m.2054",1,83.5049,92.4022,94.9855,73.38625,91.89515,123.79605
"7132","3_CHOYP_RSSA.3.10.m.22114",4,0.1,0.1,0.1,0.1,0.1,0.1
"7133","3_CHOYP_RSU1.1.1.m.44138",1,23.5949,18.28475,19.2248,17.46375,22.6293,35.02675
"7134","3_CHOYP_RT10.2.4.m.12766",1,2.74405,8.32785,8.7179,4.51525,4.67975,3.7812
"7135","3_CHOYP_RT16.1.1.m.16545",1,0.1,8.5611,0.1,3.0438,3.2365,0.1
"7136","3_CHOYP_RTCB.1.2.m.27510",1,7.0332,11.14945,11.68845,7.5245,6.8566,5.54005
"7137","3_CHOYP_RTEL1.1.1.m.16665",3,0.897,0.1,1.4159,0.957,0.1,1.23605
"7138","3_CHOYP_RTF1.1.1.m.10685",3,3.0767,3.08255,1.6312,2.4788,1.74335,1.11245
"7139","3_CHOYP_RTTN.1.3.m.9025",4,0.44995,0.8078,0.4827,0.485,0.1,0.1
"7140","3_CHOYP_RTTN.1.3.m.9026",1,6.50865,6.55575,6.8928,10.3578,11.00015,8.96885
"7141","3_CHOYP_RU1C.1.2.m.50387",1,45.8553,33.5983,21.99465,26.6915,23.5326,34.47405
"7142","3_CHOYP_RU2A.1.1.m.20848",1,20.92985,21.026,11.04045,17.8641,7.1389,8.6491
"7143","3_CHOYP_RUNX1.1.1.m.49526",4,0.1,0.1,1.0563,0.1,1.13145,0.1
"7144","3_CHOYP_RUVB1.1.1.m.25669",1,64.21745,48.18235,56.845,57.27375,59.46415,72.42705
"7145","3_CHOYP_RUVB2.1.1.m.19005",1,26.0384,24.8235,25.31725,25.5007,18.81505,21.92825
"7146","3_CHOYP_RXR.1.2.m.45987",1,26.06185,17.404,13.1444,25.00445,26.67255,25.6532
"7147","3_CHOYP_S12A2.1.2.m.32137",4,0.1,0.1,0.1,0.1,0.56455,0.6858
"7148","3_CHOYP_S12A2.2.2.m.39394",3,0.1,0.4962,0.95075,0.53695,0.1,0.1
"7149","3_CHOYP_S26A5.2.2.m.9883",3,0.1,1.2985,4.0957,4.1031,2.20895,0.1
"7150","3_CHOYP_S28A3.2.3.m.7477",4,0.1,0.1,0.1,0.1,0.1,0.1
"7151","3_CHOYP_S30BP.1.1.m.62845",3,4.93075,3.30815,5.1843,5.2267,1.88345,9.05165
"7152","3_CHOYP_S4A10.3.4.m.28397",3,0.1,0.1,2.0748,0.57635,2.73835,2.67435
"7153","3_CHOYP_S4A8.1.1.m.28334",4,0.1,0.1,0.1,0.1,0.1,0.1
"7154","3_CHOYP_SAC1.1.1.m.40164",4,0.1,0.1,0.1,0.1,0.1,0.1
"7155","3_CHOYP_SACS.11.17.m.53250",4,0.17645,0.1,0.1,0.1,0.1,0.1
"7156","3_CHOYP_SACS.12.17.m.53659",3,0.62905,0.1,1.2234,0.6559,0.1,0.1
"7157","3_CHOYP_SACS.14.17.m.61817",4,0.17195,0.17475,0.1,0.1,0.1,0.21865
"7158","3_CHOYP_SACS.4.17.m.32398",4,0.1,0.1,0.1,0.1,0.2101,0.1
"7159","3_CHOYP_SACS.6.17.m.35149",4,0.1,0.1,0.1,0.1,0.1,0.1
"7160","3_CHOYP_SACS.9.17.m.52781",4,0.1,0.1,0.1,0.18355,0.1,0.1
"7161","3_CHOYP_SAE1.1.1.m.46861",3,4.6994,3.1529,5.004,5.0376,3.54295,4.31345
"7162","3_CHOYP_SAE2.1.1.m.59765",1,13.86265,16.54665,10.0756,12.91025,18.64545,16.7147
"7163","3_CHOYP_SAFB2.2.3.m.30765",1,22.1383,22.83315,20.2836,22.04905,18.7497,21.4827
"7164","3_CHOYP_SAFB2.3.3.m.33384",4,0.7512,0.1,0.1,0.1,0.46935,0.1
"7165","3_CHOYP_SAHH3.2.2.m.51221",1,0.1,33.1827,36.18335,46.0857,0.1,30.776
"7166","3_CHOYP_SAHHA.1.1.m.62610",1,96.84395,133.78185,126.9601,127.7947,154.2407,124.35695
"7167","3_CHOYP_SALIVA_1456.1.1.m.19330",4,0.50655,0.505,0.1,0.1,0.1,0.1
"7168","3_CHOYP_SAM9L.1.2.m.51914",4,0.1,0.92545,0.1,0.1,0.1,0.1
"7169","3_CHOYP_SAMD15.1.1.m.27733",3,3.6653,0.1,0.1,3.83275,0.1,5.02475
"7170","3_CHOYP_SAMH1.10.12.m.55275",4,2.0781,0.1,0.1,0.1,0.1,0.1
"7171","3_CHOYP_SAMH1.12.12.m.66249",1,15.78115,11.72645,7.03215,7.05475,7.5157,16.01285
"7172","3_CHOYP_SAP.1.2.m.13958",1,33.66145,37.0051,40.8228,44.42615,36.07915,43.0088
"7173","3_CHOYP_SARM1.1.1.m.377",3,0.6495,0.1,0.6744,0.1,0.1,0.1
"7174","3_CHOYP_SARNP.1.1.m.46095",1,61.06595,54.7281,55.1295,46.04585,51.19265,52.9736
"7175","3_CHOYP_SART1.1.1.m.14398",1,5.3338,4.72425,4.926,7.13275,6.7771,5.511
"7176","3_CHOYP_SASB.2.3.m.37538",4,0.1,0.1,0.1,0.1,0.1,0.1
"7177","3_CHOYP_SASB.3.3.m.51787",1,7.21995,14.57745,19.16355,18.35475,6.18825,18.66205
"7178","3_CHOYP_SBDS.1.1.m.27786",4,4.2358,0.1,0.1,0.1,0.1,0.1
"7179","3_CHOYP_SBNO1.1.1.m.7257",3,0.3893,0.68175,1.08205,0.41715,0.1,0.51685
"7180","3_CHOYP_SBP1.1.2.m.2083",1,38.20295,51.6829,70.5287,83.84075,63.05185,85.73185
"7181","3_CHOYP_SBP1.2.2.m.49372",3,0.1,0.1,0.1,0.1,1.1592,2.7176
"7182","3_CHOYP_SC22B.1.1.m.62900",1,7.35085,12.36195,20.84015,8.0178,13.8173,6.7472
"7183","3_CHOYP_SC24B.1.2.m.95",1,8.24025,8.31205,9.57365,7.93985,5.3219,7.57515
"7184","3_CHOYP_SC24B.2.2.m.54667",4,2.74455,0.43165,0.1,0.1,0.1,0.1
"7185","3_CHOYP_SC24C.1.1.m.9387",1,15.1724,18.43435,16.99505,16.7036,17.13155,21.52155
"7186","3_CHOYP_SC31A.1.2.m.8240",1,24.214,28.83605,29.33545,25.8478,29.39945,24.8823
"7187","3_CHOYP_SC31A.1.2.m.8241",1,65.9412,53.80155,56.6563,48.3676,51.31125,56.7975
"7188","3_CHOYP_SC5A9.3.5.m.27017",4,0.1,0.1,1.01265,0.1,0.1,0.1
"7189","3_CHOYP_SC6A5.3.7.m.20491",3,2.37405,5.5644,3.3494,4.26045,4.5111,4.3558
"7190","3_CHOYP_SC6A5.5.7.m.49357",4,0.1,0.1,0.1,0.1,1.7555,0.1
"7191","3_CHOYP_SC6A5.7.7.m.62985",4,0.1,0.1,0.1,0.1,0.1,0.1
"7192","3_CHOYP_SC6A6.2.2.m.37040",1,8.08655,9.77405,14.5422,9.5048,5.49155,15.60535
"7193","3_CHOYP_SC6A9.4.6.m.26535",1,0.1,18.06965,18.99865,9.57005,25.588,0.1
"7194","3_CHOYP_SC6A9.6.6.m.57818",4,0.1,0.1,0.1,0.94625,0.1,0.1
"7195","3_CHOYP_SCAM1.1.1.m.5509",1,11.8274,11.91295,15.65675,9.464,8.3894,8.149
"7196","3_CHOYP_SCAPER.1.1.m.34551",4,0.40935,0.41575,0.1,0.76485,0.1,0.1
"7197","3_CHOYP_SCE4070.1.1.m.29642",1,0.1,6.24775,2.29105,4.4313,9.40195,11.4466
"7198","3_CHOYP_SCMH1.1.1.m.1166",4,0.97585,0.1,0.1,1.02365,0.1,0.1
"7199","3_CHOYP_SCN1.1.2.m.28878",4,0.3311,0.1,0.1,0.1,0.1,0.1
"7200","3_CHOYP_SCOT1.1.1.m.59655",1,29.5862,25.6831,28.05735,27.20055,26.5497,26.7195
"7201","3_CHOYP_SCP.3.12.m.27952",1,86.52005,32.9958,28.4783,25.55585,23.6688,41.08635
"7202","3_CHOYP_SCP.6.12.m.50694",5,0.1,0.1,0.1,2.9595,0.1,0.1
"7203","3_CHOYP_SCP.8.12.m.57173",1,41.4809,77.57105,100.601,91.6864,104.17155,122.5653
"7204","3_CHOYP_SCP.9.12.m.62606",1,14.81785,29.86515,50.24085,66.2726,40.18045,73.5356
"7205","3_CHOYP_SCPDL.1.1.m.55687",4,2.53545,0.1,0.1,0.1,0.1,0.1
"7206","3_CHOYP_SDA1.1.1.m.12704",3,0.1,0.85925,0.9058,2.5525,0.1,0.1
"7207","3_CHOYP_SDHC.1.1.m.31276",4,0.1,2.9811,6.2454,0.1,3.3421,0.1
"7208","3_CHOYP_SDR16C5.1.1.m.7423",1,3.094,1.58775,1.6572,6.54095,6.9562,8.52695
"7209","3_CHOYP_SEC13.1.1.m.20714",1,24.45215,34.77555,28.85925,27.67835,22.79525,35.6908
"7210","3_CHOYP_SEC23B.1.1.m.12147",1,32.55165,45.10025,42.3864,45.57025,36.78055,43.90775
"7211","3_CHOYP_SEC23IP.1.1.m.41425",3,2.5405,4.6325,4.86605,4.34835,1.79605,1.39815
"7212","3_CHOYP_SEH1.1.1.m.55025",1,11.8274,13.38255,7.7987,12.6187,15.0373,14.26755
"7213","3_CHOYP_SELD.1.2.m.8600",1,63.1034,56.6995,72.36845,67.4032,61.70595,75.1894
"7214","3_CHOYP_SELJ.1.1.m.21559",1,12.2224,10.2859,10.82745,8.6934,13.77115,0.1
"7215","3_CHOYP_SEM1A.1.2.m.57703",3,0.1,1.39265,1.4643,0.8,0.1,0.1
"7216","3_CHOYP_SEM2A.1.1.m.43497",3,3.21995,3.2433,3.37765,5.96865,6.36545,1.15805
"7217","3_CHOYP_SEP11.1.2.m.19430",1,51.2654,67.278,57.8862,63.02455,59.32375,73.69135
"7218","3_CHOYP_SEPT2.1.1.m.40428",1,14.18125,14.33415,10.0037,10.29765,16.1099,6.5656
"7219","3_CHOYP_SEPT5.1.2.m.11458",3,3.2793,2.48815,3.4399,4.3881,4.6522,2.30695
"7220","3_CHOYP_SEPT7.1.1.m.59134",1,36.81315,19.4201,16.92045,4.59235,27.12295,41.77305
"7221","3_CHOYP_SERB.1.1.m.7242",1,4.7023,16.60815,17.47665,12.58445,18.7362,22.6897
"7222","3_CHOYP_SETD2.1.1.m.25547",4,0.24645,0.1,0.38905,0.3966,0.27895,0.1
"7223","3_CHOYP_SETD3.1.1.m.42582",3,1.10955,6.387,6.71535,5.61885,3.58985,5.82535
"7224","3_CHOYP_SETD6.1.1.m.14704",3,1.1924,1.2187,1.28595,1.29245,1.3639,4.73635
"7225","3_CHOYP_SF3A1.1.3.m.41531",1,19.4259,18.19375,19.0819,16.29025,11.7723,14.35295
"7226","3_CHOYP_SF3A3.1.1.m.50392",1,18.73655,21.8346,24.0094,27.295,20.09855,28.5463
"7227","3_CHOYP_SF3B1.1.3.m.24001",1,7.5838,9.07605,7.81695,10.0701,6.23745,7.91165
"7228","3_CHOYP_SF3B3.1.1.m.45473",1,28.03955,35.2854,31.1,28.06585,22.8274,24.7584
"7229","3_CHOYP_SF3B4.1.1.m.14985",3,4.03645,5.38085,1.44665,4.28055,4.54415,9.2646
"7230","3_CHOYP_SF3B5.1.1.m.12205",1,30.13975,21.7331,13.761,18.36835,4.85545,11.86205
"7231","3_CHOYP_SGPL1.1.1.m.42223",4,1.77005,0.1,0.1,0.1,1.01265,0.1
"7232","3_CHOYP_SGPP1.1.1.m.5606",3,1.17645,2.26345,3.54715,1.26895,0.1,1.6
"7233","3_CHOYP_SH3KBP1.1.1.m.30545",4,6.9451,0.1,2.86405,0.1,5.03595,0.1
"7234","3_CHOYP_SH3L1.2.5.m.9176",1,22.83715,2.7227,7.0915,8.50935,1.59225,27.7856
"7235","3_CHOYP_SHD.1.1.m.20907",4,0.1,0.1,0.1,0.1,0.1,0.1
"7236","3_CHOYP_SHEP.1.1.m.27990",1,32.64365,34.31315,30.06435,40.8127,38.5579,37.16565
"7237","3_CHOYP_SHLB1.2.2.m.54016",1,25.2289,29.61145,22.3369,15.04585,7.992,11.57755
"7238","3_CHOYP_SHMT2.1.1.m.10572",1,39.17315,34.10365,43.80035,33.9319,32.37735,26.25945
"7239","3_CHOYP_SHROOM3.1.1.m.15543",3,0.1,0.7576,1.22855,0.5515,0.1,0.1
"7240","3_CHOYP_SI_CH211.197G15.10.6.7.m.50389",1,18.23435,24.4815,19.30505,19.55785,13.81725,20.93455
"7241","3_CHOYP_SI_CH211.197G15.7.3.3.m.61063",1,0.1,8.62665,0.1,3.35615,5.96175,0.1
"7242","3_CHOYP_SI_CH211.250G4.3.1.2.m.7118",4,0.1,0.1,0.1451,0.1,0.1511,0.1
"7243","3_CHOYP_SI_DKEY.21N12.1.1.1.m.65205",4,0.2651,0.64875,0.27405,0.2762,0.48815,0.1
"7244","3_CHOYP_SI_DKEY.5N18.1.1.2.m.5489",3,5.8172,5.8504,7.11,7.0956,3.7626,5.7265
"7245","3_CHOYP_SI_DKEYP.75B4.10.2.2.m.54469",4,0.1,0.1,0.1,1.29135,0.1,0.1
"7246","3_CHOYP_SI1L1.1.2.m.7671",3,0.60825,1.23325,0.9978,0.6489,0.6884,0.1
"7247","3_CHOYP_SIK3.1.1.m.8214",3,0.1,0.5294,0.1,0.5597,1.09905,0.6981
"7248","3_CHOYP_SIP.1.1.m.5724",1,37.45345,47.09365,27.2218,27.42995,42.3192,25.8051
"7249","3_CHOYP_SIP.1.1.m.5725",1,13.4663,13.49305,9.4993,4.75455,0.1,0.1
"7250","3_CHOYP_SIRT1.1.1.m.9844",4,0.1,0.1,0.79425,0.1,0.1,1.03825
"7251","3_CHOYP_SIX1.1.2.m.49270",4,0.1,0.1,0.1,0.1,0.1,0.1
"7252","3_CHOYP_SK2L2.1.1.m.35679",1,6.2396,7.83865,4.9475,7.1682,7.66195,10.0337
"7253","3_CHOYP_SKAP2.1.1.m.63022",4,0.1,0.1,0.1,0.1,0.1,0.1
"7254","3_CHOYP_SKIV2L.3.4.m.25390",3,0.5604,2.5703,2.7081,0.1,3.47785,2.1146
"7255","3_CHOYP_SLAI2.1.2.m.8777",4,1.1982,0.1,0.1,2.53495,0.1,0.1
