"","Protein","X0","X3","X5","X7","X9","X11","X13","X15"
"6485","3_CHOYP_LOC582154.1.1|m.58922",6,7,10,12.5,12.5,12,11,13.5
"6486","3_CHOYP_SYHC.1.1|m.65924",9.5,10,11.5,9.5,11.5,11,12,13
"6487","3_CHOYP_SHEP.1.1|m.27990",9.5,11.5,12,10,13.5,12,9.5,10.5
"6488","3_CHOYP_BRAFLDRAFT_123736.1.1|m.48671",8,8.5,14.5,13.5,12.5,8.5,10.5,11
"6489","3_CHOYP_ETFD.1.1|m.6881",12.5,9.5,15.5,15.5,12,10.5,7.5,8.5
"6490","3_CHOYP_BRAFLDRAFT_114866.1.5|m.6859",10,11,12.5,11.5,11,16,8,9
"6491","3_CHOYP_PGM2.1.1|m.65095",9.5,11.5,14.5,13.5,9.5,10.5,8.5,11.5
"6492","3_CHOYP_SRP54.1.2|m.21986",8.5,12,14.5,12,12,12,7,10
"6493","3_CHOYP_LOC100880948.1.1|m.25232",13.5,13.5,9.5,9,11,10,11.5,15
"6494","3_CHOYP_LOC101175582.1.1|m.59321",14,13.5,12,12,10,11,10.5,10.5
"6495","3_CHOYP_contig_004795|m.5507",10,8.5,13,12.5,10,13,10.5,12
"6496","3_CHOYP_NEMVEDRAFT_V1G204928.2.2|m.27972",8,13,9,10,11.5,11.5,13.5,11.5
"6497","3_CHOYP_LOC100533528.2.2|m.26125",13,13,11,8.5,11.5,9,13,14
"6498","3_CHOYP_RS9.11.13|m.49921",4,11.5,7.5,12.5,12,10,12,14.5
"6499","3_CHOYP_LOC100533290.1.1|m.9001",15.5,17,10.5,12.5,13.5,11.5,5.5,9.5
"6500","3_CHOYP_ISCW_ISCW018425.1.1|m.35608",6,8.5,13.5,12,15,13,7,11
"6501","3_CHOYP_LOC100377412.1.1|m.41404",20.5,18.5,15.5,10,13,9.5,8,5.5
"6502","3_CHOYP_RL8.10.10|m.65636",0,8.5,16,17.5,15,0,0,23
"6503","3_CHOYP_RS32.1.1|m.57158",11.5,12.5,5,13.5,15.5,6.5,17.5,9.5
"6504","3_CHOYP_contig_009870|m.11509",12.5,12.5,12.5,12,11.5,11.5,9,11
"6505","3_CHOYP_NAGLU.2.2|m.60267",12,12.5,13,11,8.5,8.5,12.5,14.5
"6506","3_CHOYP_LOC100373457.1.1|m.27685",17.5,13,12.5,15.5,9,10,11,9.5
"6507","3_CHOYP_UBP15.4.4|m.56615",10.5,9,13.5,10.5,11,10.5,11.5,14.5
"6508","3_CHOYP_LOC101078542.1.1|m.44610",14,11.5,12.5,10.5,13.5,13,8.5,11
"6509","3_CHOYP_NEMVEDRAFT_V1G191841.1.1|m.1745",11,13.5,11,12.5,10.5,11.5,10.5,11
"6510","3_CHOYP_LOC591570.1.1|m.4767",22.5,21,13,12,11,10.5,7,6
"6511","3_CHOYP_STRN3.3.5|m.25133",11,13.5,13.5,12,12.5,10.5,8.5,10
"6512","3_CHOYP_BRAFLDRAFT_264234.1.2|m.5174",8.5,9.5,14,12,12,9.5,12.5,11
"6513","3_CHOYP_LOC100371319.1.1|m.10776",10,10,13,12,12.5,9.5,11,13
"6514","3_CHOYP_LOC100370900.1.1|m.20012",27.5,23,18,15,10.5,5,4.5,5
"6515","3_CHOYP_NRP.2.4|m.39720",0,5,17,14,15,11,10.5,8.5
"6516","3_CHOYP_PCCB.1.2|m.3058",15,13.5,15,12,11.5,12,8.5,8.5
"6517","3_CHOYP_NEMVEDRAFT_V1G236658.3.6|m.24704",12,15.5,14,12,10.5,12,8.5,8.5
"6518","3_K22E_HUMAN",19,15,17.5,12,10.5,6,10,10
"6519","3_CHOYP_NSF1C.1.1|m.62502",11.5,12,12,11.5,13,13.5,10,9.5
"6520","3_CHOYP_LOC100640001.2.2|m.62667",10.5,10.5,11.5,10.5,11,15.5,9,13.5
"6521","3_CHOYP_PMAR_PMAR003946.2.2|m.31102",13,13.5,12,13,12,11,10,10
"6522","3_CHOYP_VATC1.1.1|m.38693",15.5,14.5,13.5,12,13.5,11.5,7.5,9
"6523","3_CHOYP_LOC101069759.1.1|m.40708",10.5,13,13,11,11.5,13.5,9,10.5
"6524","3_CHOYP_SF3A1.1.3|m.41531",9.5,14,13,13,11,7.5,7.5,15.5
"6525","3_CHOYP_TRIADDRAFT_63666.3.3|m.57696",12,16,9.5,13,11,8,10,14
"6526","3_CHOYP_LOC100908688.1.5|m.30293",7,9.5,12,12.5,14.5,12,11,10.5
"6527","3_CHOYP_ERP44.1.1|m.3853",7.5,10.5,15.5,11,15,9.5,9.5,11
"6528","3_CHOYP_BRAFLDRAFT_77132.1.2|m.5217",13,13.5,13.5,12.5,12.5,11.5,9.5,9
"6529","3_CHOYP_CSAD.1.1|m.40056",4.5,7,13,13.5,11.5,14,9,14.5
"6530","3_CHOYP_DHB4.1.2|m.13985",9,10,12,14,12,15,10,10
"6531","3_CHOYP_TNPO1.1.1|m.8874",7.5,13.5,14,14,13,9.5,7.5,11.5
"6532","3_CHOYP_LOC100647948.1.1|m.9650",7.5,9.5,15,21.5,14.5,8.5,8,6
"6533","3_CHOYP_MCCA.1.1|m.18170",14,15.5,13,12.5,12.5,12,9,8.5
"6534","3_CHOYP_XDH.1.3|m.46824",12.5,21.5,16,15,12.5,6,7.5,4.5
"6535","3_CHOYP_LYS3.1.1|m.31221",11.5,11.5,12,9.5,13,15.5,10,11.5
"6536","3_CHOYP_NEMVEDRAFT_V1G181421.1.1|m.3106",14.5,14.5,12,11,8.5,13,9.5,14.5
"6537","3_CHOYP_TALDO.2.2|m.43331",12,9.5,13,13,18.5,10,9,10
"6538","3_CHOYP_VATB.2.2|m.62084",18,21,20,18.5,10.5,6.5,5,1.5
"6539","3_CHOYP_UCHL5.2.2|m.46419",11.5,14,12,12,11,12.5,8,13.5
"6540","3_CHOYP_FA49B.1.1|m.294",12.5,13.5,11,12.5,10.5,13,9,14
"6541","3_CHOYP_BRAFLDRAFT_72748.1.1|m.27724",10.5,11,10.5,11.5,13,15,11,11.5
"6542","3_CHOYP_NUP205.1.1|m.54932",12.5,17,16,12,11.5,7.5,9,10.5
"6543","3_CHOYP_LOC100689951.1.1|m.56514",9.5,11,12,13.5,15,13.5,8.5,10
"6544","3_CHOYP_DHSB.1.1|m.3993",18,18,13.5,14.5,16,11,6,4.5
"6545","3_CHOYP_EF1A.3.4|m.63413",0.5,15,19.5,5.5,8.5,13,5.5,17
"6546","3_CHOYP_LOC575132.2.2|m.66125",11,10.5,12.5,14.5,16,11.5,10.5,8.5
"6547","3_CHOYP_SCOT1.1.1|m.59655",16.5,14.5,12.5,13,12.5,11.5,9.5,10.5
"6548","3_CHOYP_LOC100374495.1.1|m.55368",24,30.5,10,8.5,11.5,9,6,8.5
"6549","3_CHOYP_PRPS1.1.1|m.10083",12.5,14,13,10.5,13,12.5,8,13
"6550","3_CHOYP_MROH1.1.1|m.24366",11,17.5,16,11,9.5,11,9,10.5
"6551","3_CHOYP_LGR4.1.2|m.27343",11,9.5,11,13,13.5,12.5,13.5,11.5
"6552","3_CHOYP_UBCD1.1.2|m.50237",12,13.5,12,11,11.5,10,12.5,14
"6553","3_CHOYP_EMAL6.1.1|m.6370",18,22,16.5,12,10,7,7,10
"6554","3_CHOYP_LOC100373353.1.1|m.50175",14,11.5,15,12.5,13,12.5,8.5,11.5
"6555","3_CHOYP_TPM.7.19|m.15554",26,0.5,23.5,23.5,23.5,14,0,0
"6556","3_CHOYP_DPSE_GA19599.1.1|m.64309",10,11.5,15.5,19,15,10.5,9,4.5
"6557","3_CHOYP_PLMN.1.11|m.5524",10.5,15.5,16,14,17,5.5,7.5,9.5
"6558","3_CHOYP_LOC100374527.1.1|m.55214",14.5,20,19,10.5,12.5,9,6,8.5
"6559","3_CHOYP_STIP1.2.2|m.54723",9,11.5,21.5,11.5,12,10.5,16.5,2
"6560","3_CHOYP_contig_043813|m.50619",15.5,14,14,14,14,14,7.5,8
"6561","3_CHOYP_CATA.1.3|m.11120",7.5,8,15,14.5,15.5,20,0,12.5
"6562","3_CHOYP_PRP6.2.2|m.34365",23,27,29.5,29.5,0,0,0,0
"6563","3_CHOYP_LOC100376857.4.7|m.47467",7.5,12,10.5,7,10.5,10.5,14.5,21
"6564","3_CHOYP_TRIADDRAFT_26208.1.1|m.10460",14.5,15,14.5,14,11,11.5,10,10
"6565","3_CHOYP_MCM4.1.1|m.61253",16,14,15.5,13.5,17.5,9,8.5,8
"6566","3_CHOYP_NEMVEDRAFT_V1G164392.1.3|m.46942",11.5,11,12,12,10.5,13.5,13,14
"6567","3_CHOYP_LOC100533341.1.1|m.1846",10,13.5,15,11,15.5,12.5,7.5,11.5
"6568","3_CHOYP_METH.1.1|m.18095",5.5,8,13,20.5,18.5,12,5,9.5
"6569","3_CHOYP_LOC100375551.1.2|m.27489",11,11.5,11.5,11.5,27.5,11,6.5,7
"6570","3_CHOYP_LR16A.3.3|m.59538",7,5.5,14,17,15.5,12,8,14.5
"6571","3_CHOYP_LOC100378714.2.4|m.30802",10.5,10,13,12.5,10.5,13,13.5,14
"6572","3_CHOYP_KCP.6.13|m.26127",8.5,10,13,15.5,11.5,18,11,7.5
"6573","3_CHOYP_MEGF6.8.59|m.7292",6,6.5,11,11,12.5,14,16,16
"6574","3_CHOYP_LOC100745778.1.1|m.27697",8.5,11,12.5,12.5,13,15.5,9,13.5
"6575","3_CHOYP_EPS-8.1.1|m.17522",18.5,2.5,4,12.5,17.5,20.5,14.5,15.5
"6576","3_CHOYP_FAT4.8.10|m.44748",7,11,15,14.5,11.5,10,13,12
"6577","3_CHOYP_contig_040750|m.46306",12,13,14.5,14.5,13,13.5,8,10.5
"6578","3_CHOYP_LOC100222774.1.1|m.56992",11.5,12.5,16,14.5,10.5,15.5,8,10.5
"6579","3_CHOYP_BRAFLDRAFT_130809.1.1|m.5127",9.5,13,10.5,10,14,18,11,11
"6580","3_CHOYP_DAB2.1.1|m.22396",11,9,14.5,11,15.5,11.5,12,14.5
"6581","3_CHOYP_LOC100497129.6.8|m.41866",77,88,0,0,0,0,0,0
"6582","3_CHOYP_NOP56.1.1|m.55664",14.5,15.5,10,14,9,15,11,13.5
"6583","3_CHOYP_MTND.2.3|m.41824",8,9.5,18,18,13.5,11.5,6,11.5
"6584","3_CHOYP_SC31A.1.2|m.8241",14,16,13,13,11,11,10,14
"6585","3_CHOYP_LOC100118098.1.1|m.14795",11,13.5,15,13.5,10.5,12.5,11.5,11.5
"6586","3_CHOYP_BRAFLDRAFT_266349.1.1|m.9217",9,11.5,15,16,12,12.5,10,11
"6587","3_CHOYP_PEPM.1.1|m.14235",13,14.5,14,15,13.5,13.5,10,7.5
"6588","3_CHOYP_RS9.8.13|m.41198",4,11.5,15.5,12.5,12,10,12,14.5
"6589","3_CHOYP_contig_001305|m.1337",9,14,14,9.5,10,15.5,14.5,10.5
"6590","3_CHOYP_contig_027060|m.30790",11,12,14,13,10.5,17,11.5,10
"6591","3_CHOYP_LOC583472.1.1|m.25642",16,16.5,14.5,14.5,11.5,13,7.5,11
"6592","3_CHOYP_GLNA2.1.4|m.4133",11,6,12,14,15,18,10.5,13
"6593","3_CHOYP_LOC100533521.2.2|m.52097",10.5,10,12.5,13,12.5,9,14.5,17
"6594","3_CHOYP_EF1B.1.7|m.26504",11,11.5,10.5,14,15.5,13.5,11.5,12
"6595","3_CHOYP_VATE.1.1|m.21420",13.5,16.5,14,9.5,13,15,10,10.5
"6596","3_CHOYP_LOC654860.3.3|m.63750",17,15.5,14,13.5,15.5,11,9,10.5
"6597","3_CHOYP_GMDS.1.1|m.28602",13,16,15,13.5,14.5,10,8.5,11.5
"6598","3_CHOYP_EIF3G.1.1|m.29464",13,14,16,11.5,11.5,14.5,9,12.5
"6599","3_CHOYP_BRAFLDRAFT_113552.1.1|m.29171",11,11.5,11.5,11,12.5,15.5,12.5,14.5
"6600","3_CHOYP_BRAFLDRAFT_225253.1.1|m.9264",12.5,13,15,14.5,14,7,12,13.5
"6601","3_CHOYP_LOC100181826.1.1|m.16288",7.5,9.5,17,15,13,11,13.5,10
"6602","3_CHOYP_LOC100695151.2.2|m.30573",6.5,8.5,16.5,16,11.5,13.5,10.5,12.5
"6603","3_CHOYP_APLP.1.2|m.5955",12,24.5,10,19.5,18.5,12,3,2
"6604","3_CHOYP_APLP.2.2|m.55987",26.5,24.5,10,19.5,18.5,12,3,2
"6605","3_CHOYP_BRAFLDRAFT_99083.1.1|m.11705",25,18,13.5,13,13,14,9.5,8.5
"6606","3_CHOYP_LOC578003.1.1|m.64329",12.5,15,14,17,12.5,10,10,11.5
"6607","3_CHOYP_TNNI.3.3|m.56962",18.5,14,11.5,11.5,12.5,7.5,17,16
"6608","3_CHOYP_LOC100745429.1.1|m.27818",15.5,21,15,10.5,10.5,13.5,7.5,12
"6609","3_CHOYP_SMRC2.2.2|m.49912",14,15.5,16.5,11.5,15,13,7,11.5
"6610","3_CHOYP_BRAFLDRAFT_123986.1.1|m.47284",12,13,19.5,17.5,14.5,8,8.5,9
"6611","3_CHOYP_LOC763463.1.1|m.1366",16.5,15,15,13,11.5,10.5,11,14
"6612","3_CHOYP_BRAFLDRAFT_59014.1.1|m.59709",20.5,21,16,15,10,8.5,9,11
"6613","3_CHOYP_ISCW_ISCW022029.1.1|m.9014",13,14,12,13,16.5,11.5,12,11.5
"6614","3_CHOYP_NEMVEDRAFT_V1G242153.4.4|m.60071",13,12,13.5,13,17,16.5,8.5,10
"6615","3_CHOYP_LOC100374268.1.1|m.58983",16,14,13,13,12,11.5,13.5,14
"6616","3_CHOYP_RAB35.1.1|m.8278",14,12.5,12.5,11.5,14.5,15.5,11.5,13
"6617","3_CHOYP_LOC100118464.1.1|m.33259",9,10.5,17,18,14.5,10,9.5,11.5
"6618","3_CHOYP_LOC100875390.1.1|m.24780",19,15.5,16,12,12.5,11.5,13.5,10
"6619","3_CHOYP_LOC659512.1.4|m.6122",17.5,13,16.5,11.5,12,6,14.5,17.5
"6620","3_CHOYP_NASP.2.4|m.13404",12,15.5,17,16,13.5,14,6.5,8.5
"6621","3_CHOYP_RS9.9.13|m.44486",0,0,17.5,17.5,18.5,16,10,11.5
"6622","3_CHOYP_AAEL_AAEL006854.1.1|m.13363",16,17.5,14,11.5,11,11,13,13.5
"6623","3_CHOYP_RAB1A.1.3|m.10036",13.5,14.5,15,13,11.5,12.5,11,14.5
"6624","3_K1C10_HUMAN",22,18.5,18.5,11.5,14,7.5,12,10
"6625","3_CHOYP_PIF.3.6|m.18904",0,0.5,14.5,14,19,15,12,17
"6626","3_CHOYP_LOC100371254.1.1|m.1838",13,15,12,15,15.5,16.5,7.5,11
"6627","3_CHOYP_EPN4.1.3|m.10807",13,12,15.5,12.5,14,12.5,12.5,13.5
"6628","3_CHOYP_contig_039285|m.44499",6.5,7.5,13,15.5,13.5,18,11.5,13.5
"6629","3_CHOYP_LOC101171340.1.1|m.29474",7.5,10,13,24.5,23.5,8.5,8,5.5
"6630","3_CHOYP_RL18A.1.8|m.12900",8,9,15.5,15.5,14.5,13.5,10,15
"6631","3_CHOYP_PHUM_PHUM549040.1.1|m.10284",11,15,13.5,13,9.5,14,14,14
"6632","3_CHOYP_LOC659024.1.2|m.31136",15.5,15.5,12,14,11,14.5,12.5,14
"6633","3_CHOYP_PSMD6.1.1|m.60839",12,14.5,15,15.5,16,6.5,13,13
"6634","3_CHOYP_PSMB2.1.1|m.62965",11.5,13,15,15.5,13,15,9.5,12.5
"6635","3_CHOYP_BRAFLDRAFT_204923.1.2|m.1690",13,11.5,14.5,14,16,13,10.5,14
"6636","3_CHOYP_contig_039966|m.45203",0,7,15,15,15.5,17,11,13
"6637","3_CHOYP_KS6A1.1.1|m.38387",13.5,13.5,13.5,14.5,15,16.5,9.5,11.5
"6638","3_CHOYP_GSTP1.2.2|m.30099",13.5,14,14.5,15.5,11.5,7.5,16,15
"6639","3_CHOYP_NRG.1.1|m.10622",11,17,14,21,15,15,10,2
"6640","3_CHOYP_MPP2.1.1|m.62101",16,17.5,14.5,14,14.5,13.5,10,10
"6641","3_CHOYP_NEMVEDRAFT_V1G173323.2.2|m.55211",13,14,13,14.5,13,13.5,13,13
"6642","3_CHOYP_PSMC6.1.1|m.13888",11.5,12.5,15.5,13.5,13,15,10.5,14
"6643","3_CHOYP_LOC101068378.3.3|m.29759",4.5,3.5,15,21.5,19,16,10.5,9
"6644","3_CHOYP_ERF1.1.1|m.37540",15,13.5,16.5,17,17.5,12.5,11,6.5
"6645","3_CHOYP_FLNC.3.5|m.38669",0,26,19,9.5,0,40.5,0,0
"6646","3_CHOYP_contig_048541|m.57541",5,6,13,14,20,16,14,12
"6647","3_CHOYP_AGAP_AGAP008046.1.1|m.58394",5,12,17,18,15,19,12,2.5
"6648","3_CHOYP_RL4.6.6|m.66341",24.5,16.5,30,9.5,9.5,16.5,5.5,8
"6649","3_CHOYP_RL10A.1.2|m.7633",18.5,22,12.5,7,12.5,5,17,19.5
"6650","3_CHOYP_LOC100378760.1.1|m.37015",16,14,16,11.5,15.5,13,14,12
"6651","3_CHOYP_RAEL1.1.1|m.40419",10.5,12,17.5,17,14,11,10,14.5
"6652","3_CHOYP_LOC100186203.1.1|m.7876",10,13,14.5,18,15,15.5,9.5,10.5
"6653","3_CHOYP_ECHM.1.1|m.38462",15,15.5,13,16.5,12.5,14.5,10,14
"6654","3_CHOYP_MABP1.1.2|m.21699",9.5,13,12.5,15,20,13,9.5,13
"6655","3_CHOYP_contig_023710|m.26965",1,15.5,19.5,20.5,18.5,12,7,3
"6656","3_CHOYP_TVAG_355490.15.22|m.47579",30.5,23,18.5,6,4,0,22.5,22
"6657","3_CHOYP_RL9.4.6|m.43062",10.5,10,14,15,11,20.5,13.5,12.5
"6658","3_CHOYP_IF2H.1.1|m.18253",14,13.5,15.5,15,14.5,14,12.5,11.5
"6659","3_CHOYP_COX1.6.15|m.25748",16,16,15,15,16.5,15,10,9
"6660","3_CHOYP_ABCE1.2.2|m.42246",9.5,15.5,25.5,6.5,20.5,3,16.5,9
"6661","3_CHOYP_MLP2.4.4|m.62619",12,16,15,14,14,15,12,11
"6662","3_CHOYP_BRAFLDRAFT_125037.1.3|m.2939",6,11.5,11,19.5,18.5,15.5,10,11
"6663","3_CHOYP_TPM.17.19|m.63919",0,0,23,21.5,19,19,14.5,0
"6664","3_CHOYP_CPIPJ_CPIJ012408.1.1|m.10724",20,24,14,15,12.5,15,9,8
"6665","3_CHOYP_IDE.1.3|m.8450",13,12.5,17.5,14.5,15.5,14,11.5,12
"6666","3_CHOYP_BRAFLDRAFT_125880.1.3|m.7081",11.5,17.5,19.5,18,16,12.5,9,5
"6667","3_CHOYP_LOC100710670.1.2|m.7245",15.5,14,13,14.5,14,16.5,10.5,15
"6668","3_CHOYP_LOC100710670.2.2|m.45011",15.5,14,13,14.5,14,16.5,10.5,15
"6669","3_CHOYP_LOC100376457.1.2|m.11537",12,14.5,13.5,13,14,15,13.5,14.5
"6670","3_CHOYP_PGM1.1.1|m.38482",15,12,18,14.5,17.5,11,11.5,13.5
"6671","3_CHOYP_BRAFLDRAFT_90098.4.4|m.28113",11,14,13,14.5,17.5,15,9.5,14.5
"6672","3_CHOYP_BRAFLDRAFT_90953.1.1|m.48786",19.5,22.5,14.5,11,13,14,10,13.5
"6673","3_CHOYP_BRAFLDRAFT_126856.2.3|m.30577",17,18,17.5,16,10.5,15,13,8.5
"6674","3_CHOYP_HS90A.3.3|m.28300",12.5,11,14,19,14.5,13.5,12.5,14
"6675","3_CHOYP_BRAFLDRAFT_226506.3.3|m.53203",14,21.5,7.5,11,9,13.5,16.5,19.5
"6676","3_CHOYP_LOC100368866.1.1|m.6804",17.5,16.5,17,14.5,17,16,11,7.5
"6677","3_CHOYP_LOC101164482.1.1|m.44586",14,15,14.5,14.5,14.5,13,12,16.5
"6678","3_CHOYP_LOC100497129.3.8|m.32060",33.5,25.5,26.5,8.5,9,8.5,10,12
"6679","3_CHOYP_LOC659512.3.4|m.26463",6.5,4.5,16,17.5,12.5,24,15,11
"6680","3_CHOYP_PRP8.1.1|m.51584",18,20.5,18,18.5,16.5,7,6.5,13.5
"6681","3_CHOYP_EIF3L.1.1|m.7542",12.5,14.5,15.5,19,15.5,8,13,15
"6682","3_CHOYP_PDLI1.2.2|m.2094",12.5,14.5,13.5,15.5,13.5,15,13,15.5
"6683","3_CHOYP_RL14.2.9|m.10151",11,12,15.5,14,14.5,17,12,15.5
"6684","3_CHOYP_PDIA3.1.1|m.60223",13.5,14,26,11,10.5,12,14,13.5
"6685","3_CHOYP_RS16.1.5|m.29365",14.5,15.5,15,12.5,16.5,15.5,11.5,14.5
"6686","3_CHOYP_LOC100561262.1.1|m.16846",16,16.5,16,17,15.5,12,11.5,12.5
"6687","3_CHOYP_AL4A1.1.1|m.28988",23,22,15.5,12.5,13,13.5,10.5,14
"6688","3_CHOYP_BRAFLDRAFT_121562.1.1|m.37267",15.5,19,11.5,13.5,15,14,11.5,17
"6689","3_CHOYP_CATA.3.3|m.21642",0,0,15,14.5,15.5,20,24,12.5
"6690","3_CHOYP_SCP.8.12|m.57173",3,7,13,16,14.5,15.5,15,20.5
"6691","3_CHOYP_AGRIN.2.5|m.5339",24.5,18.5,20,18,13,11.5,12,8.5
"6692","3_CHOYP_CRIM1.1.3|m.5078",7.5,5,16.5,20,16.5,11.5,12.5,19.5
"6693","3_CHOYP_contig_043238|m.49940",5.5,5.5,16,16,16.5,17,14.5,16
"6694","3_CHOYP_SHMT2.1.1|m.10572",18.5,18.5,16,19.5,15,13.5,9,10.5
"6695","3_CHOYP_GNBPB3.1.1|m.55379",9.5,10,14,16.5,12,14,17,18.5
"6696","3_CHOYP_LOC663855.2.5|m.747",9,9.5,12.5,20,19.5,15.5,14.5,10.5
"6697","3_CHOYP_contig_013738|m.15666",0,0,18,18,20.5,18,14,13.5
"6698","3_CHOYP_NAA15.1.1|m.34959",16.5,12.5,14,13.5,19,14,11.5,18
"6699","3_CHOYP_BRAFLDRAFT_84941.1.1|m.53224",7,13.5,16.5,15.5,7.5,19,14.5,16
"6700","3_CHOYP_API5.1.1|m.17066",15.5,14.5,14.5,16,14.5,17.5,14,11.5
"6701","3_CHOYP_LOC100376610.3.3|m.19687",15,20,16,19,19,11.5,8.5,8.5
"6702","3_CHOYP_HN1L.2.2|m.9837",19,22,15.5,12.5,9.5,19,12,12
"6703","3_CHOYP_U2AF2.1.1|m.30416",14,13.5,16.5,15.5,17,17.5,10.5,12.5
"6704","3_CHOYP_GZF1.1.2|m.7747",12,12.5,13.5,17,15,15,15.5,14.5
"6705","3_CHOYP_ISCW_ISCW010532.1.4|m.11493",11,15,22.5,19,14,6.5,12.5,13.5
"6706","3_CHOYP_VOLCADRAFT_121426.1.1|m.43175",23,17.5,21,19,13,13,9,10.5
"6707","3_CHOYP_BLMH.1.1|m.66065",11.5,16.5,19,13.5,16,10.5,13,14.5
"6708","3_CHOYP_BRAFLDRAFT_124275.1.1|m.8900",14.5,14,14.5,15,13.5,18.5,13,15
"6709","3_CHOYP_BRAFLDRAFT_129885.1.2|m.24564",19,19.5,19,21,10,22,12,0
"6710","3_CHOYP_EIF2A.1.1|m.12752",12,13,17,13,15.5,20.5,11.5,13
"6711","3_CHOYP_DYNLL2.2.2|m.37356",22.5,21,11.5,15,14.5,14,14,13.5
"6712","3_CHOYP_RL23.1.11|m.2901",12,13,15.5,13,13.5,23,9.5,16
"6713","3_CHOYP_LOC100890512.1.1|m.36422",29.5,25.5,19,20.5,16.5,10,7.5,5
"6714","3_CHOYP_LOC100367312.7.13|m.37565",14,14.5,16,18,16.5,13.5,11.5,14
"6715","3_CHOYP_PRKCSH.1.1|m.28109",8,12,19.5,24,9.5,15.5,9.5,14
"6716","3_CHOYP_PRS4.1.1|m.45626",14.5,13.5,17,16,17.5,17.5,11,12
"6717","3_CHOYP_DDB1.1.1|m.59135",17.5,18.5,14.5,15.5,17,13.5,11.5,14
"6718","3_CHOYP_LOC100378071.1.1|m.40488",34.5,31.5,17,16,15,10,7.5,7.5
"6719","3_CHOYP_LS14A.2.3|m.10984",27,20,18,14.5,12,17.5,10.5,12
"6720","3_CHOYP_RUVB2.1.1|m.19005",15.5,18,17,16.5,16.5,11.5,11,14
"6721","3_CHOYP_LOC100182585.2.2|m.24665",18.5,20.5,20.5,17.5,17,2.5,12.5,14.5
"6722","3_CHOYP_LOC100123521.2.2|m.52492",22.5,24,17,15,10,18,11,10
"6723","3_CHOYP_LOC100370665.1.1|m.29815",15.5,15.5,15.5,12.5,15.5,16,15,15
"6724","3_CHOYP_CBS.2.2|m.65898",16,19,17,13.5,10.5,11.5,17.5,16
"6725","3_CHOYP_NEMVEDRAFT_V1G206950.1.1|m.37574",11,13,16,14,21,17.5,13,10.5
"6726","3_CHOYP_LOC100370637.1.2|m.12891",13,15.5,19.5,15.5,16.5,15,10.5,13
"6727","3_CHOYP_ARPC2.1.1|m.50573",15.5,13.5,16,13.5,13.5,13,15.5,20.5
"6728","3_CHOYP_PSA1.1.1|m.44276",15.5,13.5,14,14,14.5,26,11.5,12
"6729","3_CHOYP_LOC100373864.1.2|m.16543",14.5,15,16,17.5,10,16,15,16
"6730","3_CHOYP_LOC100375022.1.1|m.3033",13.5,15.5,17.5,15.5,18,13,13.5,12.5
"6731","3_CHOYP_ABCE1.1.2|m.7437",16.5,15.5,4,20.5,4.5,26,16.5,18.5
"6732","3_CHOYP_TTC38.1.1|m.27111",13.5,15,17,16,16,12.5,13.5,16
"6733","3_CHOYP_BRAFLDRAFT_58194.1.1|m.27050",7,9,18.5,16,17.5,19,11.5,14.5
"6734","3_CHOYP_F10A1.2.4|m.11805",7,4.5,15.5,19.5,19.5,15,16.5,15.5
"6735","3_CHOYP_LOC100862999.1.1|m.11759",20,16.5,11.5,15,14.5,16.5,15,17
"6736","3_CHOYP_MARE3.1.1|m.30069",14,14.5,15.5,11.5,16.5,19,13,16
"6737","3_CHOYP_ISCW_ISCW014398.1.3|m.15838",17,17,13.5,13,15.5,20,13.5,14
"6738","3_CHOYP_BRAFLDRAFT_272416.1.1|m.56641",12,15.5,14.5,15,14,16,14.5,17
"6739","3_CHOYP_LOC100648051.2.2|m.61174",16,14,19,17,15,11,15.5,15
"6740","3_CHOYP_Y0417.2.2|m.29395",13,16,16,15.5,15,16.5,13.5,14
"6741","3_CHOYP_STIP1.1.2|m.12856",18.5,11.5,10.5,20,22.5,13,8,21
"6742","3_CHOYP_FND2.3.4|m.40482",0.5,3,19,21.5,18.5,21,13.5,10
"6743","3_CHOYP_EIF3E.1.1|m.27167",17,16.5,15.5,14,20.5,13,14.5,12.5
"6744","3_CHOYP_UGPA.1.1|m.49579",13.5,11.5,18.5,18,17,11.5,13.5,17.5
"6745","3_CHOYP_LOC100368639.1.1|m.56563",13,15.5,16.5,12,15.5,15.5,15,17.5
"6746","3_CHOYP_PHUM_PHUM066670.2.3|m.42178",11,22,10,18.5,17.5,10,19.5,10
"6747","3_CHOYP_SUCB2.1.1|m.7164",16,16,18,15,16.5,15,11.5,15.5
"6748","3_CHOYP_MUTA.1.1|m.31799",17.5,19.5,16.5,17.5,17,12.5,11.5,13.5
"6749","3_CHOYP_BRAFLDRAFT_117068.1.1|m.36193",6,8.5,12.5,17.5,20,24,13.5,12
"6750","3_CHOYP_BRAFLDRAFT_118310.1.1|m.8287",14.5,16.5,18.5,16,14.5,14.5,12.5,16
"6751","3_CHOYP_LIGO2.1.2|m.3525",18,13,14.5,18.5,15,15,17.5,15
"6752","3_CHOYP_BRAFLDRAFT_126411.1.1|m.49664",16.5,15.5,23.5,18.5,15.5,14,11,10.5
"6753","3_CHOYP_LOC100633077.4.4|m.62658",18,18.5,14,13.5,12.5,19,17.5,13.5
