"Cluster","Silo","ID","D3","D5","D7","D9","D11","D13"
4,"9","CHOYP_LOC100367949.2.3.m.55056",8.36595,10.8362,2.0531,5.27685,5.4177,0.1
7,"9","CHOYP_LOC100367954.1.2.m.66390",0.1,1.26455,0.1,5.7618,3.6213,1.1496
7,"9","CHOYP_LOC100367954.2.2.m.66596",0.1,2.73255,0.1,0.1,7.93795,2.47865
11,"9","CHOYP_LOC100367956.2.2.m.62044",0.1,0.1,0.1,1.7583,0.1,0.1
8,"9","CHOYP_LOC100368023.1.1.m.14890",5.19395,0.1,0.1,2.75575,0.1,0.1
4,"9","CHOYP_LOC100368053.1.1.m.25224",3.21585,6.8108,1.95155,3.35785,5.14295,4.68605
6,"9","CHOYP_LOC100368071.1.1.m.6755",0.1,0.1,0.1,0.1,0.1,0.1
8,"9","CHOYP_LOC100368104.1.1.m.22554",0.4315,0.1,0.1,0.4486,0.1,0.1
10,"9","CHOYP_LOC100368109.1.1.m.18734",0.1,1.79805,1.03735,0.1,0.1,1.63215
4,"9","CHOYP_LOC100368117.1.1.m.27153",4.6236,1.73575,3.7027,4.7968,3.3361,1.54285
8,"9","CHOYP_LOC100368128.1.1.m.9893",1.285,0.1,0.1,0.1,0.1,0.1
9,"9","CHOYP_LOC100368228.3.3.m.54183",0.1,0.1,0.1,0.1,0.53965,0.1
8,"9","CHOYP_LOC100368251.3.6.m.40053",1.10635,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100368360.1.1.m.9672",10.1999,2.7662,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100368376.1.2.m.11023",0.1,0.1,0.1,0.1,0.1,1.04705
4,"9","CHOYP_LOC100368394.1.2.m.22888",3.0161,2.70965,2.39315,1.0459,5.43035,1.5135
6,"9","CHOYP_LOC100368410.2.2.m.44510",0.1,0.1,0.1,0.1,0.1,0.1
10,"9","CHOYP_LOC100368521.3.3.m.41435",0.1,1.4624,0.1,0.1,0.1,0.1
10,"9","CHOYP_LOC100368636.1.1.m.6631",0.6642,0.75745,0.1,0.3943,0.7763,0.37915
2,"9","CHOYP_LOC100368639.1.1.m.56563",38.1935,49.52755,50.95465,38.10955,34.7286,32.87325
6,"9","CHOYP_LOC100368715.1.3.m.31823",0.1,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100368803.1.1.m.12857",0.1,0.1,0.82635,0.1,0.1,0.1
3,"9","CHOYP_LOC100368820.1.1.m.12090",0.1,0.1,0.1,6.4717,0.1,6.1048
4,"9","CHOYP_LOC100368844.1.1.m.45290",1.04065,0.1,0.1,1.02665,1.0701,0.9684
9,"9","CHOYP_LOC100368865.1.1.m.48100",0.1,0.1,0.1,0.1,0.6053,0.1
5,"9","CHOYP_LOC100368907.1.1.m.22004",0.1,0.1,3.14465,0.1,2.84975,0.1
8,"9","CHOYP_LOC100368913.1.1.m.25628",1.8627,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100368924.1.1.m.5031",2.26235,2.4133,0.1,2.3616,2.4309,2.24915
8,"9","CHOYP_LOC100368926.5.5.m.55016",1.2823,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100369014.8.9.m.53287",0.1,0.1,0.1,0.1,0.1,2.53355
4,"9","CHOYP_LOC100369014.9.9.m.53367",0.1,0.1,0.1,1.10415,1.1564,2.0119
7,"9","CHOYP_LOC100369186.2.9.m.27904",0.1,5.4151,0.1,0.1,12.32015,0.1
10,"9","CHOYP_LOC100369255.1.3.m.17623",0.73235,0.4509,0.48435,0.1,0.44295,0.41295
6,"9","CHOYP_LOC100369259.1.1.m.7509",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100369290.1.1.m.66929",0.1,0.1,3.26365,2.85885,3.01285,2.67685
6,"9","CHOYP_LOC100369330.1.1.m.48177",0.1,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100369333.14.32.m.32582",0.1,0.1,0.1,0.1,0.1,0.1
5,"9","CHOYP_LOC100369340.1.1.m.51639",1.35925,1.95545,1.0791,2.351,1.46645,0.8875
9,"9","CHOYP_LOC100369384.1.1.m.47986",2.0605,0.1,0.1,0.1,1.15555,0.1
5,"9","CHOYP_LOC100369411.1.1.m.1071",1.31055,0.1,3.9093,0.1,1.4198,0.1
6,"9","CHOYP_LOC100369421.1.2.m.17340",0.1,0.1,1.3261,0.1,0.1,0.1
6,"9","CHOYP_LOC100369488.1.1.m.10559",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100369566.1.1.m.41492",5.20995,4.67615,7.2606,1.8049,1.88135,2.56325
4,"9","CHOYP_LOC100369570.1.1.m.25302",2.8107,1.5886,0.1,0.1,1.58685,2.75555
5,"9","CHOYP_LOC100369608.1.3.m.11971",1.297,0.74075,1.546,1.34795,1.40505,1.9003
9,"9","CHOYP_LOC100369686.2.2.m.30008",0.1,0.1,0.1,0.1,1.86605,0.1
10,"9","CHOYP_LOC100369816.1.1.m.23060",0.1,1.36065,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100369839.2.4.m.27857",2.53275,0.1,0.1,0.1,1.40895,2.5605
4,"9","CHOYP_LOC100369901.1.2.m.9586",4.93865,3.55925,0.1,3.4251,1.85195,1.6476
6,"9","CHOYP_LOC100369929.1.5.m.32680",0.1,0.1,0.1,0.1,0.1,0.1
5,"9","CHOYP_LOC100370040.1.2.m.55411",0.1,0.1,1.6118,0.1,1.46295,2.6032
4,"9","CHOYP_LOC100370040.2.2.m.55789",1.10825,1.21195,1.30885,1.15025,1.2106,3.1099
4,"9","CHOYP_LOC100370061.1.1.m.41505",2.4447,0.1,0.1,0.1,0.1,4.6821
9,"9","CHOYP_LOC100370071.1.1.m.46123",0.83925,0.1,0.1,0.1,0.89935,0.1
4,"9","CHOYP_LOC100370080.1.1.m.14971",6.0924,3.29475,7.34785,6.3318,6.6001,3.06935
6,"9","CHOYP_LOC100370122.2.2.m.59310",0.1,0.1,0.1,0.1,0.1,0.1
2,"9","CHOYP_LOC100370246.2.2.m.45836",49.8719,41.253,45.49995,45.76475,41.3663,34.5302
4,"9","CHOYP_LOC100370323.1.1.m.62024",3.58945,1.9617,0.1,1.9199,3.8886,0.1
6,"9","CHOYP_LOC100370334.1.1.m.48934",0.1,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100370463.1.1.m.30276",0.1,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100370504.1.2.m.17506",0.1,0.1,0.1,0.1,0.1,0.1
5,"9","CHOYP_LOC100370537.1.1.m.10588",1.0155,0.1,2.34705,1.05385,0.1,2.83735
4,"9","CHOYP_LOC100370537.1.1.m.10589",3.87315,4.183,0.1,2.0577,2.12815,0.1
2,"9","CHOYP_LOC100370551.1.1.m.64375",61.08895,34.1078,42.2315,36.86175,34.11385,34.729
11,"9","CHOYP_LOC100370588.15.19.m.60881",0.1,0.1,0.1,3.6939,0.1,0.1
4,"9","CHOYP_LOC100370600.1.1.m.29572",7.3907,6.01395,4.4049,0.1,0.1,1.8414
6,"9","CHOYP_LOC100370625.2.3.m.26929",0.1,0.1,0.1,0.1,0.1,1.8592
4,"9","CHOYP_LOC100370662.1.3.m.5814",0.1,3.45875,0.1,0.1,0.1,6.1048
2,"9","CHOYP_LOC100370665.1.1.m.29815",37.7339,45.11785,36.9542,39.226,43.76105,29.0197
4,"9","CHOYP_LOC100370672.1.1.m.54509",5.15065,3.3362,1.2698,3.2037,4.43525,4.03275
10,"9","CHOYP_LOC100370684.1.2.m.61027",0.1,1.36835,0.1,0.1,0.1,0.1
5,"9","CHOYP_LOC100370705.1.2.m.30943",0.1,0.63705,0.686,2.7877,0.1,0.1
5,"9","CHOYP_LOC100370716.1.1.m.35654",0.63505,0.1,1.39075,0.1,0.1,0.1
13,"9","CHOYP_LOC100370738.1.1.m.30463",11.1043,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100370844.1.2.m.30341",0.1,0.1,0.1,0.1,0.1,0.1
10,"9","CHOYP_LOC100370879.1.1.m.53699",0.1,0.75705,0.1,0.1,0.1,0.69355
8,"9","CHOYP_LOC100370907.3.3.m.36832",1.3522,0.1,0.1,0.1,0.1,0.1
11,"9","CHOYP_LOC100370910.1.1.m.13897",0.1,0.1,0.1,2.12175,0.1,0.1
5,"9","CHOYP_LOC100370941.1.1.m.59883",1.3448,1.43315,1.5902,1.40285,1.4434,0.1
8,"9","CHOYP_LOC100370957.1.1.m.22435",1.3643,0.1,0.1,0.1,0.1,1.34905
4,"9","CHOYP_LOC100370976.1.2.m.17764",0.891,3.59795,0.1,1.79745,0.9499,0.88125
8,"9","CHOYP_LOC100371039.1.1.m.18908",1.44785,0.1,0.1,0.1,0.1,0.1
11,"9","CHOYP_LOC100371043.3.5.m.24649",0.1,0.1,0.1,1.8312,0.1,0.1
6,"9","CHOYP_LOC100371085.1.1.m.44789",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100371148.1.1.m.47147",2.88255,0.1,1.75955,0.1,0.1,1.4474
4,"9","CHOYP_LOC100371168.1.1.m.54022",3.80875,4.177,4.5212,0.1,0.1,7.3911
9,"9","CHOYP_LOC100371209.1.1.m.49090",0.1,3.17,0.1,0.1,3.1997,1.50465
5,"9","CHOYP_LOC100371218.2.3.m.38221",0.1,0.4683,0.91085,0.4461,0.1,0.42045
11,"9","CHOYP_LOC100371228.1.4.m.6670",0.1,0.1,0.1,1.62835,0.1,0.1
8,"9","CHOYP_LOC100371339.1.1.m.4513",5.93205,0.1,0.1,0.1,0.1,0.1
5,"9","CHOYP_LOC100371354.1.1.m.47130",1.027,0.4883,0.4905,0.26435,1.5666,0.60735
6,"9","CHOYP_LOC100371374.1.1.m.46502",0.1,0.1,0.1,0.1,0.1,0.1
7,"9","CHOYP_LOC100371430.1.1.m.61181",1.5327,0.1,0.1,1.5992,4.8477,0.1
4,"9","CHOYP_LOC100371443.1.1.m.15017",7.8817,4.24775,9.395,8.1915,8.5385,0.1
9,"9","CHOYP_LOC100371503.1.1.m.62767",0.1,0.1,0.1,0.1,1.86605,0.1
10,"9","CHOYP_LOC100371571.1.1.m.2417",0.1,1.55485,0.1,0.1,0.1,0.1
10,"9","CHOYP_LOC100371597.1.1.m.3330",0.1,1.8808,0.1,0.1,0.1,1.7075
6,"9","CHOYP_LOC100371654.1.1.m.14188",0.1,0.1,0.1,0.1,0.1,0.1
10,"9","CHOYP_LOC100371721.1.1.m.23143",0.1,1.6297,0.1,0.1,0.1,0.1
3,"9","CHOYP_LOC100371761.1.1.m.57462",0.1,10.0783,0.1,0.1,6.70885,12.07545
6,"9","CHOYP_LOC100371830.5.6.m.55811",0.1,0.1,0.1,0.1,0.1,0.1
9,"9","CHOYP_LOC100371831.1.1.m.11775",0.1,0.1,0.1,0.80275,0.8253,0.1
8,"9","CHOYP_LOC100371845.3.3.m.62472",0.711,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100372012.1.1.m.36569",0.1,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100372028.1.1.m.22341",0.1,0.1,0.1,0.1,0.1,0.1
10,"9","CHOYP_LOC100372197.3.3.m.56377",0.1,0.74475,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100372219.1.1.m.11590",6.1928,6.62705,6.14545,1.12535,1.1576,0.1
7,"9","CHOYP_LOC100372221.2.2.m.48004",2.5843,0.1,0.1,5.25285,8.2389,2.50015
10,"9","CHOYP_LOC100372236.1.4.m.16991",0.1,1.32475,0.1,0.1,0.1,0.1
3,"9","CHOYP_LOC100372245.1.1.m.60270",1.1163,0.1,0.1,0.1,1.2194,8.3637
6,"9","CHOYP_LOC100372290.2.2.m.40459",0.1,0.1,0.1,0.1,0.1,1.6414
10,"9","CHOYP_LOC100372298.1.1.m.19547",0.36305,0.1,0.1,0.3771,0.3933,0.3544
15,"9","CHOYP_LOC100372340.3.3.m.59986",0.1,3.54565,13.3301,0.1,8.61575,3.2148
5,"9","CHOYP_LOC100372341.1.1.m.46956",1.40785,0.5494,1.1177,0.5385,1.0158,0.5147
6,"9","CHOYP_LOC100372392.4.8.m.31087",0.1,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100372392.6.8.m.56267",0.1,0.1,1.1772,0.1,0.1,0.99195
2,"9","CHOYP_LOC100372454.1.1.m.56045",7.01285,6.7114,6.4992,8.91295,7.62355,7.6584
2,"9","CHOYP_LOC100372467.1.1.m.42336",5.0971,5.47455,5.0633,6.17665,6.4274,8.3389
6,"9","CHOYP_LOC100372473.1.5.m.7845",0.1,0.1,0.1,0.1,0.1,0.1
5,"9","CHOYP_LOC100372473.2.5.m.35440",0.1,5.494,3.982,0.1,0.1,0.1
4,"9","CHOYP_LOC100372473.3.5.m.39839",6.94305,8.7312,2.79515,0.1,0.1,0.1
4,"9","CHOYP_LOC100372482.1.1.m.61581",1.90905,0.1,0.1,1.97185,6.00575,1.8473
9,"9","CHOYP_LOC100372487.1.1.m.39712",0.1,0.75955,0.1,0.1,0.77845,0.1
8,"9","CHOYP_LOC100372505.2.2.m.26614",5.6734,0.1,0.1,0.1,0.1,0.1
7,"9","CHOYP_LOC100372560.1.1.m.25500",0.1,0.1,0.1,8.8134,4.563,0.1
9,"9","CHOYP_LOC100372616.2.3.m.5692",0.1,0.1,0.1,1.30995,1.34775,0.1
4,"9","CHOYP_LOC100372626.1.2.m.8346",0.1,0.428,0.47095,1.10555,1.15695,1.38395
6,"9","CHOYP_LOC100372698.1.1.m.18674",0.1,0.1,0.1,0.1,0.1,0.1
10,"9","CHOYP_LOC100372703.1.1.m.29633",0.1,0.985,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100372845.1.3.m.7734",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100372867.1.1.m.18083",2.60425,0.1,0.1,0.1,0.1,5.0171
9,"9","CHOYP_LOC100372879.1.3.m.18886",0.1,3.4525,1.27875,0.1,3.37735,0.1
6,"9","CHOYP_LOC100372921.2.2.m.56247",0.1,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100372922.1.1.m.12888",0.1,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100372967.1.1.m.16378",0.1,0.1,0.1,0.1,0.1,1.30315
6,"9","CHOYP_LOC100373146.1.2.m.13310",0.1,0.1,0.1,0.1,0.1,0.1
5,"9","CHOYP_LOC100373146.2.2.m.27802",1.2099,0.48,0.53355,0.8391,0.87465,0.1
10,"9","CHOYP_LOC100373169.1.1.m.15573",0.7188,0.7604,0.1,0.1,0.1,0.71105
6,"9","CHOYP_LOC100373178.1.1.m.61012",0.1,0.1,0.1,0.1,0.1,0.1
8,"9","CHOYP_LOC100373186.1.1.m.58981",3.6833,2.0663,2.23445,0.1,0.1,0.1
6,"9","CHOYP_LOC100373240.1.1.m.28382",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100373289.1.2.m.7904",2.8046,0.1,3.3267,2.9139,3.01445,0.1
2,"9","CHOYP_LOC100373317.1.1.m.16740",7.13345,3.8521,0.1,0.1,5.7777,0.1
4,"9","CHOYP_LOC100373351.1.3.m.49572",7.23145,6.38195,2.34765,0.7351,2.14385,1.9269
6,"9","CHOYP_LOC100373421.1.1.m.38932",0.1,0.1,0.1,0.1,0.1,0.1
10,"9","CHOYP_LOC100373444.22.79.m.26109",0.1,1.17835,0.1,0.1,0.1,0.1
8,"9","CHOYP_LOC100373444.23.79.m.27899",5.2371,0.1,0.1,5.46985,0.1,0.1
8,"9","CHOYP_LOC100373444.44.79.m.39021",4.08545,0.1,0.1,0.1,2.22145,0.1
10,"9","CHOYP_LOC100373444.59.79.m.54129",0.1,1.3218,0.1,1.29395,1.33125,1.23345
4,"9","CHOYP_LOC100373444.63.79.m.59147",1.56465,1.71305,0.1,0.1,4.95225,2.97835
3,"9","CHOYP_LOC100373444.7.79.m.3209",0.1,0.1,0.1,0.1,0.1,4.7467
9,"9","CHOYP_LOC100373444.72.79.m.60850",0.1,0.1,0.1,0.1,1.11805,0.1
7,"9","CHOYP_LOC100373444.8.79.m.3255",0.1,0.1,0.1,0.1,9.9898,0.1
2,"9","CHOYP_LOC100373522.2.5.m.19698",12.71655,9.89065,31.59925,8.43045,16.27525,0.1
6,"9","CHOYP_LOC100373569.1.1.m.280",0.1,0.1,0.1,0.1,0.1,2.23115
6,"9","CHOYP_LOC100373578.1.1.m.478",0.1,0.1,0.1,0.1,0.1,0.1
2,"9","CHOYP_LOC100373590.1.1.m.51920",2.2365,7.13715,7.85425,0.1,2.4031,2.2235
5,"9","CHOYP_LOC100373606.1.1.m.29757",0.1,0.1,4.12115,0.1,1.9404,1.726
4,"9","CHOYP_LOC100373656.1.1.m.57144",2.74895,2.9782,0.1,1.47495,0.1,1.4124
2,"9","CHOYP_LOC100373657.1.1.m.10366",2.5843,10.9172,3.07715,2.68295,0.1,0.1
6,"9","CHOYP_LOC100373809.1.2.m.35126",0.1,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100373888.8.9.m.60548",0.1,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_LOC100373892.1.2.m.44404",0.1,0.1,1.7128,1.51055,0.1,6.85655
4,"9","CHOYP_LOC100373892.2.2.m.55838",5.3671,5.7965,1.65725,5.578,7.28165,3.93175
4,"9","CHOYP_LOC100373917.1.1.m.43876",3.62405,0.1,0.1,0.1,0.1,3.6422
7,"9","CHOYP_LOC100373985.1.1.m.9302",0.1,0.1,0.1,4.0993,8.42075,3.9023
4,"9","CHOYP_LOC100374036.1.1.m.65939",1.0155,0.1,0.1,0.1,0.1,1.9276
8,"9","CHOYP_LOC100374062.1.1.m.22586",1.90905,0.1,0.1,0.1,0.1,0.1
2,"9","CHOYP_LOC100374077.1.1.m.5922",7.19925,4.3685,4.28705,5.61135,5.8515,5.73175
9,"9","CHOYP_LOC100374116.1.1.m.37009",0.1,0.1,0.1,0.1,1.6541,0.1
4,"9","CHOYP_LOC100374155.1.1.m.56570",6.76915,2.08795,4.6202,3.01635,5.22605,2.8325
4,"9","CHOYP_LOC100374249.1.1.m.58296",6.90535,4.2453,1.766,2.0497,4.78195,2.90015
2,"9","CHOYP_LOC100374249.1.1.m.58297",5.70715,7.35845,5.43925,0.1,0.1,4.49825
8,"9","CHOYP_LOC100374254.1.1.m.22199",7.2494,0.1,0.1,0.1,0.1,3.60785
9,"9","CHOYP_LOC100374272.3.6.m.53440",0.1,0.1,0.1,0.1,0.6206,0.1
6,"9","CHOYP_LOC100374272.6.6.m.62213",0.1,0.1,0.1,0.58865,0.1,0.1
7,"9","CHOYP_LOC100374277.1.3.m.16275",0.1,1.03875,0.1,3.75445,2.9574,1.80125
2,"9","CHOYP_LOC100374280.1.1.m.17385",2.29085,11.1505,12.2679,4.7999,4.96345,2.27105
9,"9","CHOYP_LOC100374320.1.1.m.54274",0.1,0.1,0.1,0.1,1.7524,0.1
6,"9","CHOYP_LOC100374345.1.2.m.11328",0.1,0.1,0.1,1.06605,0.1,1.00025
4,"9","CHOYP_LOC100374422.1.2.m.26376",2.8745,4.01715,3.4266,0.623,1.5577,1.05855
4,"9","CHOYP_LOC100374446.1.1.m.29971",8.72285,7.7786,6.92525,3.019,6.26415,4.25605
4,"9","CHOYP_LOC100374491.1.1.m.6498",5.7387,6.77515,7.5078,3.58155,4.96185,3.36325
6,"9","CHOYP_LOC100374633.1.2.m.21988",0.1,0.1,0.1,0.1,0.1,1.6111
8,"9","CHOYP_LOC100374662.1.6.m.7038",4.73565,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100374741.27.83.m.24541",0.1,0.1,0.1,0.1,1.1299,2.00135
9,"9","CHOYP_LOC100374741.30.83.m.32433",0.1,3.5468,5.2931,0.1,6.0332,0.1
9,"9","CHOYP_LOC100374741.38.83.m.33463",0.1,0.1,0.1,0.1,1.2619,0.1
5,"9","CHOYP_LOC100374741.49.83.m.42424",0.1,0.1,7.7672,2.7683,0.1,0.1
4,"9","CHOYP_LOC100374741.54.83.m.47294",0.1,0.1,0.1,0.1,1.3791,2.4517
9,"9","CHOYP_LOC100374741.70.83.m.60164",0.1,0.1,0.1,0.1,2.22535,0.1
2,"9","CHOYP_LOC100374741.72.83.m.60196",0.1,0.1,2.44585,8.40225,0.1,7.9428
10,"9","CHOYP_LOC100374741.79.83.m.63217",0.1,0.82355,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100374785.2.3.m.34677",0.1,0.1,0.3141,0.1,0.1,0.2659
10,"9","CHOYP_LOC100374839.1.1.m.63735",0.1,1.6465,0.1,0.1,0.1,1.50315
5,"9","CHOYP_LOC100374849.1.4.m.16004",0.5742,1.1355,0.67355,0.1,0.1,0.1
5,"9","CHOYP_LOC100374909.1.2.m.4076",0.1,2.99255,3.35905,0.1,0.1,0.1
4,"9","CHOYP_LOC100374912.1.1.m.51922",0.1,0.1,3.1045,7.95715,2.83855,2.57755
10,"9","CHOYP_LOC100374974.12.16.m.47308",0.1,1.3693,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100374974.15.16.m.58657",0.1,0.1,1.6607,0.1,0.1,0.1
7,"9","CHOYP_LOC100374981.4.16.m.24874",0.1,0.1,0.1,3.20105,2.2549,0.1
4,"9","CHOYP_LOC100374995.1.3.m.34198",6.0521,8.71345,6.2345,3.7722,5.68525,3.5375
1,"9","CHOYP_LOC100375029.3.10.m.11445",34.9585,44.42575,51.42385,0.1,66.84365,14.00865
12,"9","CHOYP_LOC100375029.6.10.m.36981",0.1,0.1,0.1,35.4582,49.04275,11.08805
3,"9","CHOYP_LOC100375029.8.10.m.60484",0.1,0.1,0.1,9.9523,0.1,40.0302
8,"9","CHOYP_LOC100375065.1.1.m.7678",1.17405,0.1,0.1,0.1,0.1,0.1
7,"9","CHOYP_LOC100375141.1.1.m.12655",0.1,0.1,2.6265,2.291,4.66035,0.1
4,"9","CHOYP_LOC100375191.1.2.m.9220",1.90865,0.73025,0.79425,0.1,0.1,1.8341
6,"9","CHOYP_LOC100375204.2.2.m.21491",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100375219.1.1.m.30269",9.4317,0.1,5.6213,2.4945,0.1,2.3361
8,"9","CHOYP_LOC100375230.1.1.m.52612",4.25855,1.6041,1.7504,0.1,0.1,0.1
4,"9","CHOYP_LOC100375265.2.2.m.11396",3.21105,1.8078,0.1,0.1,0.1,3.14805
4,"9","CHOYP_LOC100375266.1.1.m.6535",1.3695,0.1,0.8622,0.7634,2.2184,0.7139
4,"9","CHOYP_LOC100375293.2.2.m.58888",6.59115,3.6581,3.99765,0.1,0.1,0.1
11,"9","CHOYP_LOC100375324.1.1.m.45919",0.1,0.1,0.1,2.5067,0.1,0.1
4,"9","CHOYP_LOC100375357.1.1.m.46425",4.98585,2.6713,2.9978,5.1152,10.61355,4.92845
6,"9","CHOYP_LOC100375367.1.1.m.10761",0.1,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC100375467.1.1.m.42789",0.1,0.1,0.1,0.1,0.1,0.61445
8,"9","CHOYP_LOC100375476.1.1.m.33187",3.1207,0.1,0.1,0.1,0.1,0.1
5,"9","CHOYP_LOC100375481.1.1.m.4496",0.1,0.1,6.94115,3.0615,0.1,0.1
6,"9","CHOYP_LOC100375491.1.1.m.11693",0.1,0.1,0.1,0.1,0.1,0.1
8,"9","CHOYP_LOC100375514.2.6.m.12927",1.3043,2.7171,0.1,0.1,1.39985,0.1
2,"9","CHOYP_LOC100375551.1.2.m.27489",46.97945,44.04325,51.12305,46.675,37.54095,33.96345
10,"9","CHOYP_LOC100375647.1.2.m.39652",0.1,1.22295,0.1,0.1,0.1,0.1
11,"9","CHOYP_LOC100375776.1.3.m.8907",0.1,0.1,0.1,2.3311,0.6632,0.1
5,"9","CHOYP_LOC100375784.2.6.m.7640",2.04405,2.0955,1.6672,0.1,0.4664,0.47675
5,"9","CHOYP_LOC100375820.1.1.m.62640",0.65455,0.4083,0.7802,1.06785,0.75235,0.6417
6,"9","CHOYP_LOC100375838.1.1.m.39473",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100375888.1.1.m.18951",5.38965,2.3137,5.13625,4.48375,4.095,7.94785
8,"9","CHOYP_LOC100375897.1.2.m.14439",0.63205,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100376045.1.1.m.30010",0.1,0.1,0.1,0.92115,0.94725,0.86065
4,"9","CHOYP_LOC100376096.1.1.m.62366",5.128,1.86905,6.1168,5.32885,3.70005,0.1
2,"9","CHOYP_LOC100376151.1.1.m.21094",7.4492,6.0084,3.88885,9.20525,7.0637,4.1144
8,"9","CHOYP_LOC100376162.1.1.m.48261",1.76655,0.9909,0.1,0.9703,0.1,0.1
16,"9","CHOYP_LOC100376187.2.2.m.55240",10.06465,0.1,0.1,12.77595,55.15395,3.29585
3,"9","CHOYP_LOC100376200.1.1.m.19157",0.1,0.1,0.1,0.1,0.1,4.71995
10,"9","CHOYP_LOC100376250.1.1.m.46061",1.14755,1.25505,0.1,0.1,0.1,1.11715
4,"9","CHOYP_LOC100376265.4.4.m.28000",0.1,1.60515,0.1,0.1,1.6167,1.4655
6,"9","CHOYP_LOC100376272.3.4.m.30521",0.1,0.1,0.1,0.1,0.1,0.1
2,"9","CHOYP_LOC100376308.1.1.m.60595",1.51555,2.8176,4.1275,6.52325,8.42245,9.326
6,"9","CHOYP_LOC100376325.1.2.m.1959",0.1,0.1,0.1,0.1,0.1,2.395
9,"9","CHOYP_LOC100376426.3.3.m.65900",0.1,0.1,0.1,0.1,3.1188,0.1
4,"9","CHOYP_LOC100376442.1.1.m.40651",5.9264,4.3797,2.3954,2.09995,4.28425,5.83705
9,"9","CHOYP_LOC100376608.2.4.m.47059",0.1,0.1,0.1,0.1,1.1293,0.1
9,"9","CHOYP_LOC100376749.1.1.m.27252",0.1,0.1,0.1,0.1,2.0393,0.1
6,"9","CHOYP_LOC100376759.2.2.m.59482",0.1,0.6228,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100376807.1.1.m.22568",0.1,2.47415,2.73065,0.1,2.5083,1.18535
10,"9","CHOYP_LOC100376864.2.4.m.20389",0.1,5.92605,0.1,0.1,0.1,0.1
8,"9","CHOYP_LOC100376880.1.1.m.475",1.59645,0.1,0.1,0.88165,0.1,0.1
4,"9","CHOYP_LOC100376908.1.4.m.112",4.96515,5.3388,5.9185,7.74685,2.71405,4.97145
6,"9","CHOYP_LOC100377001.2.2.m.52324",0.1,0.1,0.1,0.1,0.1,0.1
1,"9","CHOYP_LOC100377034.1.1.m.6251",35.5208,40.91645,38.79145,55.9929,46.8079,46.40155
5,"9","CHOYP_LOC100377077.1.1.m.9907",2.01985,2.18145,2.4077,0.1,0.1,1.05105
5,"9","CHOYP_LOC100377119.1.1.m.44037",0.5993,0.1,0.7034,0.1,0.1,0.1
10,"9","CHOYP_LOC100377154.3.4.m.52896",0.33495,0.6588,0.1,0.1,0.1,0.33325
5,"9","CHOYP_LOC100377173.1.2.m.37698",4.92175,0.1,8.7857,0.1,1.3704,0.1
1,"9","CHOYP_LOC100377173.1.2.m.37699",86.1549,50.8524,13.8654,14.5213,2.54895,112.04295
4,"9","CHOYP_LOC100377243.1.1.m.6500",6.1928,4.99325,6.45455,2.41155,5.894,1.51785
8,"9","CHOYP_LOC100377244.1.2.m.31458",2.53965,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100377323.1.1.m.23683",4.7048,5.0628,1.93035,3.321,5.11775,0.1
8,"9","CHOYP_LOC100377347.1.1.m.11235",1.4213,0.1,0.1,0.7904,0.1,0.1
